student_id,age,gaming_hours,study_hours,sleep_hours,attendance,social_activity,device_usage,reaction_time_ms,addiction_score,stress_level,grades,gender_Female,gender_Male,gender_Other,gaming_genre_Casual,gaming_genre_FPS,gaming_genre_RPG
6773,18,1.16,2.28,4.46,61.1,0.26,6.92,311.95,7.33,1,54.73,0,1,0,0,1,0
6774,24,3.49,3.67,4.57,80.33,0.27,7.73,277.32,7.93,1,46.58,1,0,0,1,0,0
6775,24,5.24,2.54,5.6,81.44,2.46,9.63,258.89,13.26,0,49.02517687849388,1,0,0,0,0,1
6776,18,5.6,5.28,4.06,77.15,2.94,9.26,257.1,12.9,0,55.62,0,1,0,0,1,0
6777,18,6.9,8.17,5.1,64.43,0.02,9.31,238.6,15.46,2,63.187852631236105,0,1,0,0,0,1
6778,20,1.44,4.07,7.94,90.2,3.16,3.44,308.65,4.08,1,78.12,1,0,0,0,0,1
6779,17,7.61,9.16,5.17,87.56,2.45,11.89,229.14,17.65,2,71.53113827581981,1,0,0,1,0,0
6780,21,0.47,5.9,4.55,75.79,1.12,6.08,309.41,3.17,1,77.12,1,0,0,1,0,0
6781,22,7.87,5.19,8.75,75.23,0.08,9.93,228.17,16.82,0,46.84,0,1,0,0,1,0
6782,24,6.86,8.08,7.11,66.24,0.78,10.72,235.32,15.1,0,76.4345615524647,1,0,0,1,0,0
6783,21,5.28,1.91,4.3,90.14,3.0,8.93,271.16,17.05,0,27.88,1,0,0,0,1,0
6784,18,5.88,7.96,4.31,83.98,3.29,10.09,245.17,15.08,2,70.50114415436701,1,0,0,0,1,0
6785,20,0.58,3.19,7.06,63.43,3.24,4.52,341.64,3.13,1,68.25,1,0,0,0,1,0
6786,19,0.33,3.53,6.7,75.12,0.77,2.69,332.44,1.16,1,75.33,0,1,0,0,0,1
6787,20,0.81,6.4,4.34,96.14,4.56,5.27,298.95,5.81,1,84.33,0,0,1,0,1,0
6788,23,0.7,9.12,5.12,78.09,2.05,3.06,324.12,0.95,2,97.1,0,1,0,0,0,1
6789,23,4.38,6.21,8.65,73.0,3.84,8.64,266.19,8.32,1,77.04,0,1,0,1,0,0
6790,21,1.72,6.84,6.86,85.75,0.83,4.22,305.02,1.97,1,98.36,1,0,0,1,0,0
6791,16,6.88,7.99,6.2,68.12,2.35,8.29,253.21,17.06,0,55.71096316223149,1,0,0,1,0,0
6792,23,3.57,3.33,5.25,80.95,2.61,5.21,269.41,10.45,1,46.82,1,0,0,0,1,0
6793,23,5.56,8.45,4.67,86.78,3.85,10.73,248.65,14.02,2,82.3701497652394,1,0,0,0,0,1
6794,17,5.22,4.76,6.01,94.2,3.11,6.83,264.89,10.12,0,60.46,0,1,0,1,0,0
6795,19,2.56,2.58,8.61,87.7,2.0,5.21,285.61,5.35,1,78.9,1,0,0,0,1,0
6796,17,1.95,4.15,4.24,75.38,1.41,4.39,274.35,9.2,1,63.46,0,1,0,1,0,0
6797,19,2.74,3.22,8.95,90.71,4.86,4.03,296.76,5.94,1,74.49,1,0,0,0,1,0
6798,22,6.37,3.06,5.04,95.94,1.42,10.37,247.25,15.43,0,31.82,0,1,0,0,0,1
6799,24,4.69,3.54,6.04,79.11,0.65,9.68,263.49,11.0,1,52.1,1,0,0,1,0,0
6800,23,2.03,2.63,4.23,60.18,1.5,7.99,296.89,7.22,1,39.48,0,1,0,1,0,0
6801,24,6.54,7.01,6.92,95.24,1.63,12.22,263.9,16.68,0,78.97059626672973,1,0,0,0,0,1
6802,23,0.44,6.22,6.42,66.62,0.64,1.69,324.85,5.12,1,77.65,1,0,0,1,0,0
6803,17,5.59,6.84,7.33,65.05,3.54,7.88,244.31,12.15,0,52.88,0,1,0,0,1,0
6804,22,3.51,4.09,6.71,72.31,3.1,6.57,279.11,9.58,1,82.54653785223002,1,0,0,0,0,1
6805,17,5.85,7.93,5.99,75.2,1.58,11.23,261.66,13.68,2,83.53029808298817,1,0,0,0,0,1
6806,17,7.42,2.17,7.69,91.98,4.97,10.22,242.61,16.61,0,34.99,1,0,0,0,0,1
6807,19,6.0,6.14,4.13,75.57,3.28,9.85,232.98,14.61,0,51.18,1,0,0,0,0,1
6808,16,3.54,3.48,6.71,61.95,3.52,7.84,272.51,8.82,1,60.11,0,1,0,1,0,0
6809,20,1.21,5.75,4.57,85.44,2.79,3.7,294.14,4.14,1,81.56,0,1,0,0,1,0
6810,21,6.45,3.91,6.18,86.85,2.76,10.36,249.0,13.44,0,45.81,0,1,0,0,1,0
6811,24,3.69,8.11,7.96,92.57,0.1,4.94,266.65,9.01,1,91.59,0,1,0,1,0,0
6812,23,0.6,9.02,4.71,75.95,3.85,4.0,328.35,3.01,2,93.95,0,1,0,0,0,1
6813,17,5.75,7.68,8.68,63.44,4.55,8.64,263.95,11.84,0,69.58752044641787,1,0,0,0,0,1
6814,16,2.33,2.58,8.44,82.12,0.61,5.11,289.57,5.82,1,76.04229928395301,0,1,0,0,1,0
6815,17,0.39,3.47,6.07,64.84,3.98,2.56,302.67,4.48,1,68.90291339127616,0,1,0,0,1,0
6816,22,7.22,9.27,4.03,60.68,2.67,12.31,225.47,16.78,2,63.51456627958855,0,1,0,0,1,0
6817,19,3.86,4.93,7.95,91.14,1.43,9.27,278.19,11.28,1,77.7,1,0,0,0,1,0
6818,20,2.25,9.47,8.4,76.14,4.6,7.69,301.52,8.07,1,100.0,1,0,0,0,0,1
6819,22,5.73,4.53,4.87,81.0,0.09,8.71,250.86,14.11,0,48.68,0,1,0,1,0,0
6820,18,7.09,9.57,8.58,86.51,1.37,9.39,209.24,13.12,0,90.94979225653108,1,0,0,1,0,0
6821,17,0.0,9.33,8.57,76.04,4.43,1.49,326.8,-1.33,1,100.0,0,1,0,0,1,0
6822,22,5.5,6.94,6.36,62.05,2.41,9.86,233.8,11.68,0,56.7,0,0,1,0,1,0
6823,20,6.14,1.08,7.99,70.11,2.99,8.79,225.13,14.82,0,28.16,1,0,0,0,0,1
6824,16,1.68,4.6,6.22,67.77,3.75,4.06,309.82,5.07,1,71.92,0,1,0,0,1,0
6825,16,3.92,9.2,6.82,99.1,0.74,6.78,261.1,9.69,1,91.62,1,0,0,1,0,0
6826,24,0.71,8.97,5.6,89.58,1.08,4.48,313.99,3.06,2,99.83,1,0,0,0,0,1
6827,20,5.97,2.69,4.8,78.06,4.99,7.78,249.28,10.2,0,39.193113266029,0,1,0,1,0,0
6828,16,6.78,4.59,7.73,62.53,1.19,12.59,230.59,15.26,0,37.33,1,0,0,0,1,0
6829,22,0.87,8.52,4.01,64.63,2.7,5.53,311.62,4.49,2,81.61,0,1,0,0,1,0
6830,24,6.53,6.2,6.9,92.52,1.49,7.76,236.14,13.33,0,72.37486187229676,0,1,0,0,1,0
6831,16,6.17,8.63,8.32,97.82,4.26,8.7,246.44,13.96,0,105.6783307572632,0,1,0,0,1,0
6832,19,2.78,8.44,5.11,61.25,4.81,4.03,282.78,3.07,2,84.34,0,1,0,0,0,1
6833,18,5.52,9.17,5.66,96.42,0.71,7.67,248.75,12.09,2,94.52542434084218,0,1,0,1,0,0
6834,20,0.0,2.05,6.94,75.22,3.0,2.43,313.4,-2.96,1,69.45,1,0,0,0,1,0
6835,22,7.45,2.31,5.23,68.55,4.06,12.04,221.62,14.59,0,14.23,0,1,0,0,1,0
6836,23,4.4,1.75,8.24,64.09,4.12,8.99,275.73,9.15,1,54.17,0,1,0,0,1,0
6837,17,4.96,9.42,5.83,90.87,2.2,6.19,255.95,6.85,2,92.81,1,0,0,0,0,1
6838,22,5.32,5.28,6.91,78.76,1.13,9.26,244.84,11.01,0,58.04,1,0,0,0,0,1
6839,16,4.49,1.58,5.13,93.3,1.94,10.29,262.03,12.43,1,40.22,0,0,1,1,0,0
6840,22,6.85,3.89,4.21,69.05,3.76,10.99,232.52,18.1,0,21.73,1,0,0,1,0,0
6841,23,4.88,4.16,4.87,87.14,4.97,10.68,257.5,11.59,1,48.54,0,0,1,0,0,1
6842,17,7.26,8.29,4.23,64.72,2.77,10.16,240.01,14.66,2,49.81814717079106,1,0,0,0,0,1
6843,24,4.66,7.62,6.34,63.59,0.98,7.96,257.8,10.73,1,67.11,0,0,1,1,0,0
6844,16,1.37,7.2,6.93,65.34,0.21,4.85,299.76,3.94,1,96.28,1,0,0,0,1,0
6845,21,7.31,1.2,4.22,92.36,4.72,12.93,238.71,15.4,0,7.14,0,1,0,0,1,0
6846,16,5.45,9.2,4.45,86.22,2.42,8.35,259.04,13.43,2,85.66926106554389,0,1,0,0,1,0
6847,18,5.59,2.94,6.43,66.64,3.58,11.51,246.05,13.55,0,39.71,1,0,0,0,1,0
6848,21,7.88,6.66,8.0,75.39,3.3,11.6,235.1,16.3,0,48.89,0,1,0,0,1,0
6849,18,0.6,1.56,7.14,90.55,4.45,2.69,321.89,1.11,1,69.91,0,1,0,0,1,0
6850,23,3.43,1.73,4.52,71.43,1.33,4.95,287.23,12.32,1,43.17,1,0,0,0,1,0
6851,20,1.91,1.09,8.44,96.85,2.21,3.77,300.11,6.3,1,65.99,1,0,0,1,0,0
6852,17,5.04,6.09,8.59,96.58,4.57,6.24,257.78,10.0,0,82.70191863123239,0,1,0,0,0,1
6853,19,6.45,6.66,5.62,82.12,2.93,10.91,231.86,10.26,0,54.54,1,0,0,0,1,0
6854,24,7.73,1.45,7.08,85.28,0.36,11.31,213.4,13.84,0,16.3,1,0,0,1,0,0
6855,19,3.64,3.61,6.46,86.13,0.97,8.33,275.47,9.8,1,67.62,0,0,1,0,0,1
6856,23,6.29,8.66,8.71,70.34,1.19,11.2,244.66,14.45,0,86.60054332290531,1,0,0,0,1,0
6857,20,7.34,1.91,6.54,74.61,4.97,13.0,229.31,15.21,0,24.79,1,0,0,1,0,0
6858,16,5.47,2.95,8.8,65.44,1.12,7.05,253.25,11.47,0,39.46,1,0,0,0,1,0
6859,22,1.94,4.82,5.0,96.99,4.35,3.87,310.36,3.36,1,73.75,0,1,0,1,0,0
6860,18,4.86,8.58,5.73,88.95,0.39,8.6,277.95,10.31,2,74.23,1,0,0,1,0,0
6861,23,7.76,3.29,7.91,61.85,0.91,9.41,215.82,16.0,0,20.48,1,0,0,1,0,0
6862,18,7.9,9.97,7.92,81.98,4.36,9.36,228.09,14.5,0,82.64342271053374,1,0,0,0,0,1
6863,16,5.14,4.2,7.66,73.72,4.49,9.47,258.84,9.67,0,56.49,1,0,0,1,0,0
6864,20,7.1,4.48,8.3,92.61,0.88,11.72,241.55,13.8,0,57.69,0,1,0,0,1,0
6865,17,1.6,2.1,7.51,73.75,1.15,6.82,318.14,5.0,1,64.71,1,0,0,0,1,0
6866,19,1.97,7.12,7.18,85.77,2.65,7.55,318.24,3.56,1,97.05,0,1,0,0,0,1
6867,16,7.62,3.19,6.29,66.63,0.26,10.83,235.76,21.23,0,23.92,0,1,0,1,0,0
6868,24,1.08,6.66,6.34,82.35,4.73,6.98,307.44,6.98,1,89.14,0,1,0,0,0,1
6869,21,1.53,3.01,6.03,71.76,1.81,2.72,298.01,5.09,1,64.8,0,1,0,1,0,0
6870,23,3.36,4.49,7.1,66.6,2.45,8.71,304.55,7.62,1,73.44,1,0,0,0,1,0
6871,19,4.72,8.71,6.03,84.77,0.53,7.33,255.69,9.05,1,83.24,0,1,0,1,0,0
6872,24,4.83,7.65,4.74,85.55,0.16,10.44,270.27,9.63,2,79.73,0,1,0,1,0,0
6873,17,2.34,2.39,4.53,99.33,2.34,4.45,289.28,9.41,1,55.22,1,0,0,0,0,1
6874,24,7.36,6.47,8.62,86.76,0.61,12.06,218.29,19.76,0,56.29,0,1,0,1,0,0
6875,20,7.32,6.66,4.12,80.63,3.15,10.45,249.32,17.55,0,53.49459617228834,0,1,0,0,1,0
6876,21,3.14,1.82,4.53,96.5,3.97,6.05,264.9,7.49,1,53.18,0,1,0,1,0,0
6877,18,3.47,5.19,6.23,93.13,0.16,4.77,256.87,6.81,1,68.59,0,1,0,1,0,0
6878,19,5.62,3.35,5.31,81.95,3.06,10.15,259.56,14.52,0,41.1,0,1,0,0,1,0
6879,21,5.3,5.2,6.03,80.45,4.08,7.18,253.36,14.74,0,54.73,0,1,0,0,0,1
6880,22,3.06,7.99,4.59,97.68,2.2,6.37,287.6,9.06,2,77.99,1,0,0,0,0,1
6881,16,3.31,2.42,4.65,84.69,4.8,5.02,280.21,5.25,1,49.2950940743349,0,1,0,0,1,0
6882,22,2.78,2.11,8.0,88.55,0.56,6.8,292.65,6.04,1,60.93,0,1,0,0,1,0
6883,16,1.88,3.42,7.8,63.47,1.61,4.04,294.48,5.78,1,76.36,1,0,0,0,1,0
6884,20,3.67,9.57,4.52,88.73,1.15,7.64,284.98,7.6,2,92.31,0,1,0,0,0,1
6885,21,5.49,7.73,7.34,70.59,4.98,11.22,263.43,12.9,0,78.59394826200412,1,0,0,0,0,1
6886,17,5.94,1.18,7.05,64.62,1.47,11.54,264.21,17.7,0,28.512611886234836,1,0,0,1,0,0
6887,24,6.23,4.61,7.57,93.99,1.94,8.23,257.88,12.83,0,50.67,0,1,0,0,1,0
6888,21,3.0,3.32,6.37,87.65,4.24,4.5,282.94,3.6,1,56.51,1,0,0,0,0,1
6889,22,6.12,6.74,5.35,76.3,4.65,7.33,253.52,18.62,0,50.04,0,1,0,0,1,0
6890,23,0.05,5.13,7.32,77.26,4.69,5.19,323.57,4.85,1,73.09,0,1,0,0,0,1
6891,16,3.82,9.68,5.86,67.88,2.79,6.07,278.37,8.64,2,83.1992553483574,1,0,0,1,0,0
6892,23,6.35,2.97,5.09,60.38,3.32,8.77,230.56,13.9,0,11.49,1,0,0,0,1,0
6893,19,5.04,6.29,6.04,73.97,1.75,7.17,267.05,6.89,0,53.71,1,0,0,0,1,0
6894,23,3.79,7.3,7.82,65.94,3.04,8.99,280.61,9.39,1,85.94,1,0,0,0,0,1
6895,21,5.16,8.43,6.38,76.87,1.51,11.05,276.28,11.78,0,98.99170127340872,0,1,0,0,1,0
6896,24,7.26,4.66,5.5,93.35,3.73,12.04,244.54,17.11,0,48.94,1,0,0,0,0,1
6897,19,4.53,7.18,8.16,64.59,1.54,9.65,267.14,14.88,1,77.06,1,0,0,0,1,0
6898,17,6.4,3.73,8.41,63.67,4.4,10.5,242.18,15.73,0,38.86,0,0,1,0,1,0
6899,17,7.85,4.92,6.17,96.08,0.72,11.49,215.76,21.58,0,36.88,1,0,0,0,0,1
6900,20,5.64,9.06,5.87,89.81,2.86,10.25,270.5,10.79,2,101.46972828512352,1,0,0,1,0,0
6901,24,4.59,9.55,7.06,62.12,2.6,5.77,254.27,6.69,1,94.84,0,1,0,0,0,1
6902,18,0.3,7.47,4.29,63.18,1.32,1.61,297.71,3.74,2,75.65,1,0,0,0,1,0
6903,23,3.0,4.37,7.46,87.4,0.14,7.44,293.0,8.43,1,71.9,0,1,0,0,1,0
6904,19,4.52,8.38,7.91,74.81,0.74,7.2,266.63,11.31,1,85.63,0,1,0,1,0,0
6905,21,6.38,1.23,5.99,88.97,4.84,9.82,246.08,14.43,0,25.36,1,0,0,1,0,0
6906,21,3.5,1.92,4.87,76.18,4.71,8.41,279.87,9.85,1,30.71,0,1,0,0,1,0
6907,18,7.68,6.95,4.14,98.71,0.6,11.57,217.26,18.68,0,43.93,0,0,1,1,0,0
6908,20,2.17,3.62,7.19,87.78,1.87,7.2,297.65,7.36,1,63.66,0,1,0,1,0,0
6909,18,5.96,9.56,5.34,61.86,2.33,9.06,245.25,12.33,2,90.79729572168176,1,0,0,0,1,0
6910,16,3.35,4.92,6.32,73.22,2.39,5.79,275.17,12.58,1,67.36,0,1,0,1,0,0
6911,22,3.89,4.86,5.93,82.54,1.49,6.06,287.55,9.05,1,67.88,0,1,0,0,0,1
6912,19,6.42,7.1,4.87,65.67,4.56,8.08,250.87,13.27,2,52.2946666647188,0,1,0,0,1,0
6913,22,2.37,7.91,6.54,60.1,4.54,3.55,268.55,4.64,1,82.11,1,0,0,0,1,0
6914,18,0.77,5.28,6.3,63.17,0.09,2.04,312.92,2.86,1,84.69,0,1,0,0,1,0
6915,20,4.16,2.93,7.12,80.97,3.25,6.51,280.74,9.01,1,58.5,1,0,0,1,0,0
6916,20,4.23,7.96,5.26,85.29,0.37,6.62,256.78,5.6,2,79.1,0,1,0,1,0,0
6917,17,6.38,3.88,5.07,63.72,2.99,9.29,234.8,13.71,0,37.16,0,1,0,0,1,0
6918,17,7.75,2.58,8.07,86.61,4.33,11.71,237.0,15.31,0,40.4,0,1,0,0,0,1
6919,19,0.44,6.68,7.51,84.68,3.25,5.24,310.18,3.81,1,100.0,0,1,0,0,0,1
6920,19,4.73,1.81,7.86,97.6,2.34,6.72,243.46,10.39,1,56.25,1,0,0,0,0,1
6921,19,5.45,9.74,4.62,93.63,4.79,10.25,266.6,11.97,2,97.08827377183812,1,0,0,1,0,0
6922,21,7.89,6.69,5.12,97.73,3.73,9.58,223.58,18.51,0,43.97,0,1,0,0,0,1
6923,17,7.54,9.87,6.88,98.64,1.25,13.48,233.26,17.91,0,86.04397280172678,1,0,0,0,1,0
6924,21,5.7,4.05,8.29,77.63,1.93,8.13,251.11,11.86,0,56.94,1,0,0,0,1,0
6925,22,4.17,9.74,8.46,79.52,3.8,9.36,281.17,10.21,1,100.0,0,1,0,0,0,1
6926,18,1.29,2.31,8.16,71.26,0.1,3.24,293.53,2.79,1,79.21673264135691,0,1,0,0,0,1
6927,23,3.07,1.37,4.22,80.34,0.32,8.82,289.8,10.03,1,37.74,1,0,0,0,0,1
6928,17,4.68,1.3,8.1,66.03,4.3,9.81,277.03,10.37,1,26.11,0,1,0,0,0,1
6929,23,5.8,5.18,8.5,86.86,0.21,8.6,236.91,13.14,0,66.58,0,1,0,1,0,0
6930,20,5.08,1.75,4.28,61.0,3.39,8.19,251.64,10.71,0,23.56,0,1,0,0,0,1
6931,17,5.71,5.61,6.08,69.43,1.59,6.73,267.93,10.64,0,52.16,1,0,0,1,0,0
6932,22,3.43,3.95,6.68,68.32,4.13,5.69,289.65,8.94,1,77.59284015163188,0,1,0,0,1,0
6933,17,5.82,4.02,5.16,97.52,4.24,8.27,241.97,10.99,0,47.72,0,1,0,1,0,0
6934,21,1.15,6.72,6.58,65.8,4.77,4.41,294.05,4.97,1,84.89,0,1,0,0,1,0
6935,18,1.3,2.47,8.43,95.63,0.48,3.0,307.23,4.07,1,82.7,0,1,0,0,0,1
6936,24,1.3,7.9,8.33,64.97,2.11,4.69,307.7,6.95,1,100.0,0,1,0,0,0,1
6937,18,7.13,6.24,8.7,86.03,2.87,11.47,233.85,12.91,0,65.55,1,0,0,0,1,0
6938,18,0.61,9.23,6.42,72.8,4.58,3.47,336.01,4.69,1,98.96,0,1,0,1,0,0
6939,20,6.41,4.28,6.05,72.64,1.33,8.57,249.55,13.29,0,35.14,1,0,0,0,1,0
6940,22,1.87,9.84,7.33,99.93,0.36,5.61,289.16,2.03,1,100.0,0,1,0,0,0,1
6941,23,3.75,6.18,6.08,69.04,1.01,4.9,285.58,6.76,1,58.94,1,0,0,1,0,0
6942,22,7.33,9.76,4.21,68.1,2.48,10.03,232.62,17.03,2,66.12387710859605,1,0,0,0,1,0
6943,24,4.69,1.24,7.6,83.57,3.41,8.33,256.95,11.03,1,50.55,0,1,0,1,0,0
6944,20,1.68,7.55,5.4,89.63,3.45,4.36,308.85,7.4,2,90.8,1,0,0,0,0,1
6945,18,2.27,8.35,4.25,99.3,0.37,5.0,307.52,5.23,2,83.27,1,0,0,1,0,0
6946,21,7.36,1.48,4.1,88.06,3.81,12.6,233.84,17.27,0,9.12,1,0,0,0,0,1
6947,20,3.42,6.21,8.66,82.47,3.3,9.09,269.19,9.31,1,85.09,0,1,0,0,0,1
6948,19,4.7,8.22,5.26,76.37,2.04,9.84,264.73,9.93,2,69.16,0,0,1,0,1,0
6949,17,3.68,6.05,6.24,83.8,2.86,5.17,266.28,8.05,1,72.64,1,0,0,1,0,0
6950,22,3.03,1.57,8.75,84.03,3.84,5.48,285.91,6.85,1,60.34,0,0,1,0,1,0
6951,20,1.79,7.24,6.34,68.71,1.31,6.35,306.06,6.04,1,89.63,1,0,0,0,0,1
6952,19,5.49,1.55,4.39,86.85,4.7,11.36,234.35,14.03,0,26.74,0,1,0,0,1,0
6953,23,5.75,8.36,6.76,68.18,0.69,7.96,258.16,12.61,0,88.62822128891695,1,0,0,0,1,0
6954,24,2.2,1.39,4.44,79.6,4.51,7.69,289.86,7.34,1,44.34,1,0,0,0,1,0
6955,24,6.31,2.24,4.48,70.39,3.7,11.01,238.66,17.17,0,16.82,0,0,1,1,0,0
6956,18,6.84,3.48,8.26,72.51,3.3,12.76,224.65,14.68,0,43.67,0,1,0,0,0,1
6957,18,7.37,6.7,5.45,84.56,0.41,8.84,220.82,14.03,0,47.05,1,0,0,0,0,1
6958,20,1.29,9.79,7.39,62.58,4.6,4.26,322.17,6.9,1,100.0,0,1,0,1,0,0
6959,20,2.43,2.06,6.54,60.48,1.48,5.82,299.33,9.1,1,54.16,1,0,0,1,0,0
6960,17,6.88,2.28,5.11,65.22,3.73,11.24,250.39,16.46,0,24.3,0,1,0,0,1,0
6961,16,1.59,4.32,6.59,66.75,4.42,5.86,292.35,9.36,1,67.6,0,1,0,0,0,1
6962,23,0.03,8.53,4.34,67.91,1.22,5.56,337.63,3.8,2,97.56,1,0,0,1,0,0
6963,18,6.97,5.21,5.74,90.96,4.57,12.16,235.69,20.28,0,44.38,0,1,0,0,1,0
6964,16,2.61,3.89,6.61,77.87,3.06,3.89,280.79,8.78,1,64.42,1,0,0,0,0,1
6965,16,3.32,6.05,5.14,78.8,3.3,6.75,269.38,11.61,1,63.35,1,0,0,0,0,1
6966,17,3.57,3.34,7.3,85.77,4.57,6.61,266.68,6.36,1,65.21,0,1,0,0,1,0
6967,21,6.79,4.61,4.26,89.16,2.63,12.78,231.05,17.91,0,28.95,0,1,0,1,0,0
6968,21,2.7,3.99,6.42,60.14,2.2,5.84,278.66,6.8,1,61.48,1,0,0,0,1,0
6969,18,7.14,8.24,7.57,94.27,3.17,11.55,243.36,13.81,0,84.12474041044271,0,1,0,0,1,0
6970,19,4.94,9.32,6.15,99.54,2.77,7.36,286.73,13.76,1,86.85,1,0,0,1,0,0
6971,17,4.22,7.84,8.37,64.87,0.31,8.29,266.89,12.86,1,88.05,0,0,1,1,0,0
6972,17,2.6,4.95,7.16,86.04,0.9,4.63,286.52,5.92,1,76.18,0,1,0,0,1,0
6973,22,1.95,5.54,8.79,60.1,0.07,5.97,278.02,4.67,1,79.02,0,1,0,0,1,0
6974,16,4.99,2.13,5.42,61.96,0.54,10.33,250.87,12.77,1,31.35,0,1,0,1,0,0
6975,22,3.58,7.72,8.69,71.4,3.65,4.68,260.83,4.08,1,88.03,1,0,0,0,1,0
6976,16,7.28,6.37,7.03,93.86,0.02,10.8,240.77,13.63,0,59.7,0,1,0,0,0,1
6977,21,3.93,9.12,7.73,86.1,1.52,9.84,292.17,10.22,1,94.07,0,1,0,0,1,0
6978,18,4.09,2.81,8.51,77.83,2.25,5.89,260.11,10.31,1,60.2,1,0,0,1,0,0
6979,23,3.33,7.84,6.76,77.54,4.69,5.25,278.01,7.25,1,79.91,1,0,0,1,0,0
6980,21,6.31,7.16,8.31,78.64,1.64,9.66,241.8,13.18,0,84.3613211004813,0,1,0,0,0,1
6981,17,3.4,3.39,6.71,72.44,3.92,8.75,286.03,7.82,1,56.49,0,1,0,1,0,0
6982,23,2.15,7.01,7.0,95.11,2.04,5.96,295.25,11.08,1,91.65,0,0,1,1,0,0
6983,20,6.9,9.32,6.23,82.71,0.49,10.44,258.34,13.42,0,81.38892355552946,1,0,0,1,0,0
6984,23,4.77,9.27,4.73,79.36,0.49,6.2,255.27,6.6,2,76.05,1,0,0,1,0,0
6985,23,4.73,7.48,6.77,78.6,2.16,10.54,272.24,11.21,1,75.67,1,0,0,1,0,0
6986,21,4.89,1.43,8.89,97.43,0.29,7.63,255.37,12.19,1,50.76,0,0,1,0,1,0
6987,17,5.75,8.85,7.94,88.95,2.86,8.01,234.98,12.85,0,91.23917956462044,1,0,0,0,1,0
6988,23,2.5,6.92,7.74,65.79,2.47,5.56,304.27,5.03,1,86.56287667179198,1,0,0,1,0,0
6989,21,0.27,3.79,7.22,77.48,3.51,3.34,335.49,2.46,1,72.11,1,0,0,1,0,0
6990,21,6.48,2.69,5.74,71.53,0.93,9.77,246.34,16.82,0,25.98,1,0,0,1,0,0
6991,23,1.03,2.05,4.85,99.47,2.96,5.47,301.34,4.69,1,49.43,0,1,0,0,1,0
6992,16,5.77,1.45,5.12,76.62,0.87,11.11,239.37,14.52,0,30.001836199371063,0,1,0,0,0,1
6993,17,0.66,7.79,4.03,62.71,3.61,1.95,317.69,2.28,2,91.62,1,0,0,0,0,1
6994,24,3.0,3.12,7.37,76.45,1.54,6.45,262.73,6.23,1,64.19,0,1,0,1,0,0
6995,23,0.5,1.22,8.06,72.85,3.07,3.57,322.72,3.43,1,59.85,1,0,0,0,1,0
6996,22,4.18,4.58,5.34,83.98,4.41,5.23,265.66,10.97,1,52.87,0,1,0,1,0,0
6997,22,5.23,5.34,4.46,69.04,2.44,10.31,252.85,15.7,0,38.18,1,0,0,0,1,0
6998,20,1.37,2.52,5.68,61.44,0.96,2.89,292.83,4.36,1,62.51,0,1,0,0,0,1
6999,17,2.97,1.4,5.46,63.84,4.43,4.54,269.99,6.75,1,47.44427108300157,1,0,0,0,0,1
7000,21,7.44,2.7,6.25,71.33,1.79,8.68,230.14,19.25,0,15.84,1,0,0,0,0,1
7001,18,3.54,7.11,5.32,73.93,3.65,5.54,279.48,8.32,2,87.05707607448053,0,1,0,1,0,0
7002,19,6.42,1.74,5.7,93.38,1.6,8.3,242.04,12.81,0,32.92,1,0,0,1,0,0
7003,17,7.42,6.0,8.54,70.8,1.49,10.16,241.91,14.83,0,47.62,0,1,0,0,1,0
7004,17,7.79,2.32,5.67,61.26,3.21,12.09,227.12,16.12,0,10.03,0,1,0,1,0,0
7005,23,7.19,2.76,7.93,91.23,0.78,8.46,240.88,14.01,0,38.34,0,1,0,0,1,0
7006,23,2.54,4.54,7.13,94.76,4.33,7.84,274.83,11.58,1,78.86,0,1,0,1,0,0
7007,21,7.7,1.91,5.69,79.69,1.94,10.33,223.18,15.2,0,9.92,0,0,1,0,0,1
7008,20,6.5,2.56,8.09,71.4,0.1,10.53,256.84,18.07,0,38.83,0,1,0,0,0,1
7009,23,6.7,4.14,6.98,90.89,1.53,7.76,249.32,13.52,0,51.54962093538251,1,0,0,1,0,0
7010,19,0.12,3.97,4.04,60.36,3.92,2.95,321.9,3.74,1,71.07367430725434,0,1,0,0,0,1
7011,19,7.63,7.74,4.34,96.96,4.3,8.64,224.65,13.61,2,67.2257458526082,1,0,0,0,1,0
7012,20,6.22,1.67,7.76,94.62,2.84,8.05,236.0,13.32,0,38.71,0,1,0,1,0,0
7013,16,6.14,8.74,6.23,81.79,1.47,9.38,241.02,10.67,0,86.17301131611775,1,0,0,0,0,1
7014,16,0.65,8.35,6.03,71.1,2.64,4.33,318.57,3.18,1,86.95,1,0,0,0,0,1
7015,17,1.86,7.89,4.73,61.31,4.18,3.62,277.85,6.17,2,82.71,1,0,0,0,0,1
7016,23,7.7,3.78,4.79,99.99,1.58,12.43,245.55,19.7,0,24.24,0,1,0,1,0,0
7017,22,4.01,8.41,7.99,90.48,1.93,5.96,284.27,8.99,1,90.73,1,0,0,0,1,0
7018,24,3.18,2.65,8.15,73.55,2.7,4.76,294.0,6.43,1,61.79443208491004,0,1,0,0,1,0
7019,20,6.72,2.12,6.8,60.77,4.44,9.39,245.51,14.95,0,17.0,0,1,0,0,1,0
7020,17,0.7,1.4,5.48,85.57,2.91,4.46,312.68,2.14,1,59.58,0,1,0,0,0,1
