price,mileage_km,fuel_type,engine_cc,model_year,level,car_body_color,seat_count,drive_mode,motor_power_kw,battery_capacity_kwh,door_count,year,month,transmission_Manual,car_age,mileage_per_year,is_electric,quarter,log_mileage
41186.0,3000.0,6.0,1995.0,2025.0,14.0,3.0,6,2.0,560.0,46.9,5.0,2025,10,0,0.0,3000.0,1,4,8.006700845440367
10274.0,38000.0,4.0,1490.0,2021.0,7.0,3.0,5,11.0,0.0,0.0,4.0,2021,5,0,0.0,38000.0,0,2,10.545367754151743
13218.0,7500.0,6.0,1499.0,2024.0,12.0,0.0,5,11.0,150.0,19.43,5.0,2025,2,0,1.0,3750.0,1,1,8.922791623969637
21932.0,17400.0,7.0,1908.792198826372,2025.0,19.0,1.0,5,7.0,253.0,111.0,5.0,2025,10,0,0.0,17400.0,1,4,9.76428295481558
20608.0,30000.0,8.0,1499.0,2024.0,19.0,0.0,5,9.0,345.0,41.16,5.0,2024,12,0,0.0,30000.0,1,4,10.308985993422082
11746.0,27000.0,4.0,1497.0,2021.0,13.0,3.0,5,11.0,0.0,0.0,4.0,2023,4,0,2.0,9000.0,0,2,10.203629181337648
11864.0,83010.0,4.0,1969.0,2020.0,17.0,3.0,5,10.0,0.0,0.0,5.0,2019,9,0,0.0,83010.0,0,3,11.326728408117877
8611.0,40000.0,4.0,1495.0,2022.0,12.0,3.0,5,11.0,0.0,0.0,5.0,2023,1,0,1.0,20000.0,0,1,10.596659732783579
15971.0,25000.0,7.0,1908.792198826372,2025.0,19.0,3.0,5,7.0,200.0,82.28,5.0,2025,2,0,0.0,25000.0,1,1,10.12667110305036
17045.0,4000.0,8.0,1497.0,2026.0,17.0,0.0,5,7.0,190.0,31.73,5.0,2025,9,0,0.0,4000.0,1,3,8.294299608857235
19386.0,2000.0,6.0,1498.0,2025.0,17.0,3.0,7,11.0,200.0,21.504,5.0,2025,3,0,0.0,2000.0,1,1,7.601402334583733
27349.0,27000.0,6.0,1497.0,2025.0,17.0,3.0,5,2.0,485.0,31.8,5.0,2025,3,0,0.0,27000.0,1,1,10.203629181337648
30735.0,16000.0,8.0,1497.0,2025.0,14.0,0.0,6,9.0,362.0,40.18,5.0,2025,4,0,0.0,16000.0,1,2,9.680406499268875
1913.0,140000.0,4.0,1499.0,2016.0,12.0,3.0,5,11.0,0.0,0.0,5.0,2018,2,0,2.0,46666.666666666664,0,1,11.849404844423074
3061.0,37400.0,4.0,1798.0,2020.0,17.0,0.0,7,11.0,0.0,0.0,5.0,2020,5,1,0.0,37400.0,0,2,10.529452721013085
794.0,30000.0,4.0,998.0,2011.0,16.0,3.0,0,5.0,0.0,0.0,5.0,2014,11,1,3.0,7500.0,0,4,10.308985993422082
1457.0,90000.0,4.0,1908.792198826372,2015.0,11.0,3.0,5,3.0,0.0,0.0,5.0,2016,1,0,1.0,45000.0,0,1,11.407576060361786
2472.0,110000.0,4.0,1798.0,2018.0,12.0,3.0,7,11.0,0.0,0.0,5.0,2019,6,0,1.0,55000.0,0,2,11.608244735642321
19695.0,41000.0,4.0,1395.0,2021.0,13.0,3.0,5,11.0,0.0,0.0,4.0,2021,9,0,0.0,41000.0,0,3,10.62135173563291
2060.0,67400.0,4.0,1498.0,2016.0,11.0,3.0,5,11.0,0.0,0.0,5.0,2017,3,1,1.0,33700.0,0,1,11.118415133585586
1306841.0,10000.0,4.0,1908.792198826372,2022.0,15.0,0.0,0,11.0,0.0,0.0,4.603574926542605,2022,12,0,0.0,10000.0,0,4,9.210440366976517
48546.0,10000.0,6.0,1998.0,2026.0,19.0,3.0,5,10.0,455.0,59.05,5.0,2025,10,0,0.0,10000.0,1,4,9.210440366976517
24729.0,20000.0,4.0,1987.0,2020.0,20.0,0.0,5,11.0,0.0,0.0,4.0,2020,1,0,0.0,20000.0,0,1,9.90353755128617
26466.0,7000.0,8.0,1499.0,2025.0,19.0,2.0,5,9.0,350.0,45.0,5.0,2025,7,0,0.0,7000.0,1,3,8.853808274977197
16751.0,21500.0,6.0,1498.0,2025.0,20.0,3.0,5,11.0,200.0,0.0,4.0,2024,11,0,0.0,21500.0,0,4,9.975854724662028
122028.0,122000.0,4.0,1908.792198826372,2017.0,19.0,0.0,0,11.0,0.0,0.0,4.603574926542605,2018,12,0,1.0,61000.0,0,4,11.711784520403112
17031.0,78900.0,4.0,1996.0,2019.0,17.0,3.0,5,11.0,0.0,0.0,5.0,2020,4,0,1.0,39450.0,0,2,11.275949181024878
8611.0,100000.0,4.0,2290.0,2019.0,12.0,3.0,5,2.0,0.0,0.0,4.0,2019,11,0,0.0,100000.0,0,4,11.51293546492023
7919.0,119000.0,4.0,1995.0,2019.0,12.0,3.0,5,10.0,0.0,0.0,5.0,2019,3,0,0.0,119000.0,0,1,11.686887175419702
1442.0,81000.0,4.0,1796.0,2015.0,12.0,3.0,5,11.0,0.0,0.0,5.0,2015,8,0,0.0,81000.0,0,3,11.302216779257382
4239.0,62000.0,7.0,1908.792198826372,2023.0,11.0,3.0,5,11.0,70.0,31.95,5.0,2023,8,0,0.0,62000.0,1,3,11.034905792929415
17487.0,43000.0,7.0,1908.792198826372,2023.0,19.0,3.0,5,7.0,250.0,80.0,5.0,2024,3,0,1.0,21500.0,1,1,10.668978650219241
17634.0,68000.0,7.0,1908.792198826372,2021.0,7.0,0.0,5,7.0,220.0,55.0,4.0,2021,7,0,0.0,68000.0,1,3,11.127277689932466
3503.0,54000.0,4.0,1598.0,2018.0,12.0,1.0,5,11.0,0.0,0.0,5.0,2019,5,0,1.0,27000.0,0,2,10.896757843893464
26937.0,23000.0,6.0,1497.0,2023.0,17.0,0.0,5,2.0,485.0,31.8,5.0,2025,6,0,2.0,7666.666666666667,1,2,10.043292972227004
15573.0,3800.0,6.0,1498.0,2025.0,18.0,1.0,5,11.0,160.0,18.71,5.0,2025,7,0,0.0,3800.0,1,3,8.24301946898925
37536.0,31000.0,4.0,1998.0,2022.0,12.0,3.0,5,10.0,0.0,0.0,5.0,2022,7,0,0.0,31000.0,0,3,10.34177474101152
4239.0,39000.0,7.0,1908.792198826372,2020.0,10.0,3.0,3,7.0,40.0,31.0,3.0,2020,10,0,0.0,39000.0,1,4,10.571342565808699
65945.0,18000.0,4.0,4735.0,2011.0,22.0,3.0,2,3.0,0.0,0.0,2.0,2013,6,0,2.0,6000.0,0,2,9.798182590890704
3827.0,70000.0,7.0,1908.792198826372,2022.0,10.0,3.0,5,11.0,45.0,31.4,5.0,2022,1,0,0.0,70000.0,1,1,11.156264806643742
34562.0,42000.0,6.0,1497.0,2025.0,8.0,3.0,7,2.0,310.0,41.7,5.0,2024,10,0,0.0,42000.0,1,4,10.645448706505872
2914.0,60000.0,4.0,1590.0,2018.0,12.0,3.0,5,11.0,0.0,0.0,5.0,2019,3,0,1.0,30000.0,0,1,11.002116507732017
5711.0,260000.0,7.0,1908.792198826372,2019.0,13.0,3.0,5,11.0,135.0,58.8,4.0,2020,10,0,1.0,130000.0,1,4,12.468440756144114
13218.0,11400.0,4.0,1395.0,2022.0,12.0,3.0,5,11.0,0.0,0.0,5.0,2022,3,0,0.0,11400.0,0,1,9.34145634983372
2767.0,6200.0,7.0,1908.792198826372,2022.0,21.0,2.0,4,7.0,25.0,9.18,3.0,2024,10,0,2.0,2066.6666666666665,1,4,8.732465848349879
2899.0,30000.0,4.0,1498.0,2019.0,13.0,3.0,5,11.0,0.0,0.0,4.0,2019,8,1,0.0,30000.0,0,3,10.308985993422082
7624.0,20000.0,4.0,1494.0,2022.0,13.0,0.0,5,11.0,0.0,0.0,5.0,2022,12,0,0.0,20000.0,0,4,9.90353755128617
36181.0,100.0,4.0,1984.0,2025.0,17.0,3.0,5,2.0,0.0,0.0,5.0,1990,1,0,0.0,100.0,0,1,4.61512051684126
13071.0,31000.0,7.0,1908.792198826372,2025.0,12.0,3.0,5,7.0,100.0,59.93,5.0,2024,12,0,0.0,31000.0,1,4,10.34177474101152
5711.0,67000.0,7.0,1908.792198826372,2022.0,10.0,2.0,4,7.0,40.0,31.9,3.0,2022,7,0,0.0,67000.0,1,3,11.112462823634855
7772.0,82000.0,7.0,1908.792198826372,2019.0,7.0,0.0,5,11.0,160.0,60.225,4.0,2021,7,0,2.0,27333.333333333332,1,3,11.314486721293981
4401.0,49000.0,4.0,1476.0,2021.0,13.0,0.0,5,11.0,0.0,0.0,4.0,2021,10,0,0.0,49000.0,0,4,10.799595985047786
6594.0,48800.0,4.0,1476.0,2023.0,13.0,0.0,5,11.0,0.0,0.0,4.0,2023,5,0,0.0,48800.0,0,2,10.795506083434564
7212.0,12100.0,4.0,1598.0,2020.0,17.0,3.0,7,11.0,0.0,0.0,5.0,2020,11,0,0.0,12100.0,0,4,9.401043372798053
73570.0,100.0,7.0,1908.792198826372,2025.0,19.0,3.0,5,9.0,450.0,112.0,5.0,2026,6,0,1.0,50.0,1,2,4.61512051684126
27968.0,34530.0,5.0,1991.0,2024.0,8.0,0.0,7,11.0,134.0,0.0,5.0,2024,10,0,0.0,34530.0,0,4,10.449612750289052
14558.0,14400.0,7.0,1908.792198826372,2024.0,17.0,3.0,5,7.0,240.0,60.0,5.0,2025,8,0,1.0,7200.0,1,3,9.575052927597383
31765.0,400.0,6.0,1499.0,2026.0,19.0,0.0,5,10.0,263.0,39.6,5.0,2026,5,0,0.0,400.0,1,2,5.993961427306569
30735.0,100.0,7.0,1908.792198826372,2025.0,13.0,3.0,5,7.0,200.0,89.0,4.0,2025,12,0,0.0,100.0,1,4,4.61512051684126
14690.0,47000.0,7.0,1908.792198826372,2024.0,17.0,3.0,5,11.0,200.0,79.2,5.0,2024,1,0,0.0,47000.0,1,1,10.757924157061597
5269.0,153000.0,4.0,1999.0,2014.0,17.0,3.0,5,11.0,0.0,0.0,5.0,2013,12,0,0.0,153000.0,0,4,11.938199736300925
2767.0,54000.0,4.0,1349.0,2019.0,13.0,3.0,5,11.0,0.0,0.0,4.0,2019,8,0,0.0,54000.0,0,3,10.896757843893464
7360.0,30400.0,4.0,1499.0,2025.0,0.0,3.0,7,3.0,0.0,0.0,4.0,2025,3,1,0.0,30400.0,0,1,10.322230781590136
6741.0,149000.0,4.0,2498.0,2013.0,12.0,0.0,5,10.0,0.0,0.0,5.0,2014,1,0,1.0,74500.0,0,1,11.91170829631447
12659.0,15600.0,7.0,1908.792198826372,2025.0,12.0,3.0,5,7.0,100.0,59.93,5.0,2025,8,0,0.0,15600.0,1,3,9.65509029374725
3944.0,90000.0,4.0,1967.0,2016.0,17.0,3.0,5,11.0,0.0,0.0,5.0,2016,5,0,0.0,90000.0,0,2,11.407576060361786
18959.0,89000.0,6.0,1497.0,2023.0,19.0,1.0,6,2.0,360.0,45.8,5.0,2023,9,0,0.0,89000.0,1,3,11.39640288460621
29410.0,8000.0,6.0,1998.0,2025.0,12.0,3.0,5,2.0,120.0,37.1,5.0,2025,3,0,0.0,8000.0,1,1,8.987321812850125
145433.0,34000.0,1.0,2999.0,2021.0,14.0,0.0,5,2.0,0.0,0.0,5.0,2021,9,0,0.0,34000.0,0,3,10.434145214930487
14778.0,50000.0,7.0,1908.792198826372,2022.0,7.0,0.0,5,7.0,210.0,70.0,4.0,2022,7,0,0.0,50000.0,1,3,10.819798284210286
11040.0,35000.0,7.0,1908.792198826372,2023.0,17.0,0.0,5,7.0,218.0,66.0,5.0,2024,4,0,1.0,17500.0,1,2,10.463131911491967
20431.0,19000.0,4.0,1495.0,2021.0,0.0,3.0,7,11.0,0.0,0.0,5.0,2022,2,0,1.0,9500.0,0,1,9.852246888342531
7992.0,28800.0,4.0,1494.0,2022.0,12.0,3.0,5,11.0,0.0,0.0,5.0,2022,12,0,0.0,28800.0,0,4,10.268165387743457
145728.0,1400.0,4.0,1908.792198826372,2015.0,13.0,3.0,0,11.0,0.0,0.0,4.603574926542605,2019,5,1,4.0,280.0,0,2,7.244941546337007
28409.0,8000.0,6.0,1498.0,2025.0,19.0,0.0,5,2.0,360.0,35.6,5.0,2025,12,0,0.0,8000.0,1,4,8.987321812850125
5858.0,29000.0,4.0,1908.792198826372,2021.0,1.0,3.0,0,5.0,0.0,0.0,4.0,2024,7,1,3.0,7250.0,0,3,10.275085591132715
28232.0,60000.0,4.0,1967.0,2021.0,12.0,3.0,5,10.0,0.0,0.0,5.0,2022,3,0,1.0,30000.0,0,1,11.002116507732017
9361.0,18600.0,7.0,1908.792198826372,2024.0,13.0,3.0,5,11.0,120.0,53.6,4.0,2025,8,0,1.0,9300.0,1,3,9.83097062169695
39155.0,6500.0,6.0,1995.0,2025.0,14.0,0.0,6,2.0,560.0,46.9,5.0,2025,10,0,0.0,6500.0,1,4,8.77971129020447
4975.0,100.0,7.0,1908.792198826372,2025.0,10.0,3.0,4,7.0,30.0,17.03,3.0,2026,4,0,1.0,50.0,1,2,4.61512051684126
44130.0,100.0,8.0,1498.0,2025.0,20.0,3.0,5,7.0,227.0,53.4,5.0,2026,6,0,1.0,50.0,1,2,4.61512051684126
20578.0,100.0,6.0,1499.0,2025.0,17.0,0.0,7,11.0,199.0,19.43,5.0,2026,3,0,1.0,50.0,1,1,4.61512051684126
2870.0,73000.0,4.0,1485.0,2016.0,0.0,3.0,5,11.0,0.0,0.0,5.0,2019,11,1,3.0,18250.0,0,4,11.19822841866684
18517.0,2000.0,4.0,1395.0,2023.0,17.0,0.0,5,11.0,0.0,0.0,5.0,2022,10,0,0.0,2000.0,0,4,7.601402334583733
17634.0,30000.0,4.0,1395.0,2021.0,12.0,3.0,5,11.0,0.0,0.0,5.0,2022,1,0,1.0,15000.0,0,1,10.308985993422082
13218.0,19000.0,7.0,1908.792198826372,2024.0,20.0,3.0,5,7.0,200.0,70.26,5.0,2024,9,0,0.0,19000.0,1,3,9.852246888342531
6668.0,26000.0,6.0,1498.0,2024.0,13.0,3.0,5,11.0,132.0,8.32,4.0,2024,6,0,0.0,26000.0,1,2,10.165890277802454
11628.0,11000.0,4.0,1598.0,2023.0,18.0,3.0,5,11.0,0.0,0.0,5.0,2024,12,0,1.0,5500.0,0,4,9.305741456739435
4106.0,25000.0,7.0,1908.792198826372,2021.0,10.0,3.0,4,11.0,37.0,29.13,3.0,2022,3,0,1.0,12500.0,1,1,10.12667110305036
321455.0,23000.0,4.0,4499.0,2013.0,22.0,3.0,2,5.0,0.0,0.0,2.0,2012,10,0,0.0,23000.0,0,4,10.043292972227004
13660.0,59500.0,6.0,1494.0,2023.0,17.0,1.0,5,11.0,110.0,28.39,5.0,2023,7,0,0.0,59500.0,1,3,10.993748398115178
4092.0,50000.0,4.0,1594.0,2019.0,12.0,3.0,5,11.0,0.0,0.0,5.0,2019,12,0,0.0,50000.0,0,4,10.819798284210286
93472.0,25000.0,4.0,1991.0,2021.0,22.0,3.0,2,5.0,0.0,0.0,2.0,2024,3,0,3.0,6250.0,0,1,10.12667110305036
16162.0,125000.0,6.0,3604.0,2018.0,8.0,0.0,7,11.0,0.0,16.0,5.0,2020,4,0,2.0,41666.666666666664,1,2,11.736077016252437
16162.0,34000.0,4.0,1999.0,2022.0,17.0,3.0,5,11.0,0.0,0.0,5.0,2023,2,0,1.0,17000.0,0,1,10.434145214930487
23080.0,18000.0,6.0,1999.0,2024.0,6.0,0.0,7,11.0,134.0,25.57,5.0,2024,11,0,0.0,18000.0,1,4,9.798182590890704
12909.0,20500.0,6.0,1499.0,2024.0,17.0,3.0,7,11.0,150.0,18.67,5.0,2025,5,0,1.0,10250.0,1,2,9.928228944424575
10863.0,18400.0,4.0,1368.0,2021.0,11.0,3.0,5,11.0,0.0,0.0,5.0,2022,8,0,1.0,9200.0,0,3,9.820160289946374
5858.0,46600.0,4.0,1494.0,2021.0,12.0,3.0,5,11.0,0.0,0.0,5.0,2021,2,0,0.0,46600.0,0,1,10.74937727911096
40038.0,21000.0,6.0,1498.0,2025.0,8.0,3.0,7,2.0,245.0,40.0,5.0,2025,4,0,0.0,21000.0,1,2,9.952325334619427
6741.0,25000.0,4.0,1494.0,2022.0,13.0,3.0,5,11.0,0.0,0.0,5.0,2022,8,0,0.0,25000.0,0,3,10.12667110305036
14543.0,29900.0,4.0,1498.0,2023.0,12.0,0.0,5,11.0,0.0,0.0,5.0,2023,6,0,0.0,29900.0,0,2,10.305647203635566
28409.0,8700.0,6.0,1499.0,2025.0,19.0,2.0,6,9.0,300.0,44.5,5.0,2025,1,0,0.0,8700.0,1,1,9.071193240566025
51490.0,100.0,8.0,1496.0,2025.0,14.0,0.0,5,7.0,227.0,53.4,5.0,2026,6,0,1.0,50.0,1,2,4.61512051684126
5299.0,61800.0,4.0,1998.0,2022.0,1.0,3.0,0,3.0,0.0,0.0,4.0,2023,2,1,1.0,30900.0,0,1,11.031674824544641
15720.0,18000.0,3.0,1999.0,2025.0,5.0,0.0,0,2.0,0.0,0.0,4.0,2025,4,1,0.0,18000.0,0,2,9.798182590890704
32369.0,57000.0,6.0,1497.0,2024.0,8.0,0.0,7,11.0,170.0,40.0,5.0,2024,7,0,0.0,57000.0,1,3,10.950824090522445
10274.0,13000.0,4.0,1497.0,2021.0,12.0,0.0,5,11.0,0.0,0.0,5.0,2022,10,0,1.0,6500.0,0,4,9.472781556562168
2723.0,57000.0,4.0,1590.0,2019.0,12.0,3.0,5,11.0,0.0,0.0,5.0,2019,1,1,0.0,57000.0,0,1,10.950824090522445
17369.0,163000.0,4.0,1969.0,2018.0,19.0,3.0,7,2.0,0.0,0.0,5.0,2017,12,0,0.0,163000.0,0,4,12.001511614739405
4680.0,53700.0,7.0,1908.792198826372,2022.0,10.0,1.0,5,11.0,45.0,31.4,5.0,2022,9,0,0.0,53700.0,1,3,10.891186902297498
308825.0,55000.0,4.0,3996.0,2021.0,19.0,2.0,5,2.0,0.0,0.0,5.0,2021,5,0,0.0,55000.0,0,2,10.915106645867503
44233.0,7000.0,7.0,1908.792198826372,2025.0,20.0,3.0,5,8.0,1138.0,93.7,4.0,2025,6,0,0.0,7000.0,1,2,8.853808274977197
5711.0,130000.0,7.0,1908.792198826372,2020.0,6.0,3.0,7,7.0,90.0,50.5,4.0,2021,12,0,1.0,65000.0,1,4,11.775297421715827
22933.0,1000.0,7.0,1908.792198826372,2026.0,19.0,0.0,5,7.0,220.0,81.9,5.0,2026,3,0,0.0,1000.0,1,1,6.90875477931522
18959.0,1500.0,3.0,1968.0,2025.0,12.0,0.0,5,10.0,0.0,0.0,5.0,2025,9,0,0.0,1500.0,0,3,7.313886831633462
43100.0,9000.0,6.0,1969.0,2026.0,20.0,0.0,5,10.0,107.0,18.831,4.0,2025,12,0,0.0,9000.0,1,4,9.105090961257085
6741.0,50000.0,7.0,1908.792198826372,2024.0,12.0,3.0,5,11.0,60.0,29.67,5.0,2023,10,0,0.0,50000.0,1,4,10.819798284210286
5564.0,42100.0,4.0,1481.0,2021.0,12.0,0.0,5,11.0,0.0,0.0,5.0,2021,9,0,0.0,42100.0,0,3,10.647826772357497
9568.0,7000.0,4.0,1598.0,2026.0,13.0,3.0,5,11.0,0.0,0.0,4.0,2025,10,0,0.0,7000.0,0,4,8.853808274977197
17340.0,100.0,6.0,1497.0,2025.0,12.0,3.0,5,11.0,100.0,30.3,5.0,2026,3,0,1.0,50.0,1,1,4.61512051684126
5858.0,73000.0,4.0,1498.0,2018.0,12.0,3.0,5,11.0,0.0,0.0,5.0,2020,10,0,2.0,24333.333333333332,0,4,11.19822841866684
6285.0,20000.0,7.0,1908.792198826372,2024.0,16.0,3.0,0,7.0,70.0,0.0,5.0,2025,9,0,1.0,10000.0,0,3,9.90353755128617
21344.0,11700.0,7.0,1908.792198826372,2025.0,19.0,3.0,5,7.0,250.0,83.3,5.0,2025,11,0,0.0,11700.0,1,4,9.367429587218957
1162.0,52000.0,4.0,1500.0,2015.0,12.0,3.0,7,3.0,0.0,0.0,5.0,2015,8,1,0.0,52000.0,0,3,10.859018228147887
20313.0,145000.0,4.0,1908.792198826372,2013.0,14.0,0.0,7,10.0,0.0,0.0,5.0,2014,3,0,1.0,72500.0,0,1,11.884495917930655
46956.0,17000.0,1.0,1999.0,2024.0,17.0,3.0,5,2.0,0.0,0.0,5.0,2025,1,0,1.0,8500.0,0,1,9.741027444837728
1604.0,102600.0,4.0,1499.0,2015.0,12.0,3.0,5,11.0,0.0,0.0,5.0,2017,11,1,2.0,34200.0,0,4,11.538602958260002
20578.0,5000.0,7.0,1908.792198826372,2025.0,20.0,0.0,5,11.0,170.0,67.4,4.0,2026,1,0,1.0,2500.0,1,1,8.517393171418904
21064.0,60000.0,4.0,1997.0,2021.0,20.0,3.0,5,2.0,0.0,0.0,4.0,2022,12,0,1.0,30000.0,0,4,11.002116507732017
3650.0,60000.0,4.0,1499.0,2018.0,16.0,3.0,0,5.0,0.0,0.0,5.0,2021,8,1,3.0,15000.0,0,3,11.002116507732017
27938.0,100.0,8.0,1499.0,2025.0,19.0,3.0,5,7.0,227.0,37.0,5.0,2026,4,0,1.0,50.0,1,2,4.61512051684126
45896.0,8700.0,6.0,1498.0,2026.0,8.0,3.0,7,11.0,160.0,34.8,5.0,2025,10,0,0.0,8700.0,1,4,9.071193240566025
84787.0,62000.0,1.0,2996.0,2024.0,19.0,0.0,5,10.0,0.0,0.0,5.0,2024,1,0,0.0,62000.0,0,1,11.034905792929415
8802.0,20000.0,4.0,1598.0,2022.0,13.0,3.0,5,11.0,0.0,0.0,4.0,2022,12,0,0.0,20000.0,0,4,9.90353755128617
21049.0,3900.0,7.0,1908.792198826372,2025.0,7.0,3.0,5,7.0,252.0,72.88,4.0,2025,11,0,0.0,3900.0,1,4,8.268988209506656
11481.0,21000.0,7.0,1908.792198826372,2024.0,12.0,3.0,5,7.0,135.0,50.63,5.0,2024,5,0,0.0,21000.0,1,2,9.952325334619427
8360.0,15000.0,4.0,1497.0,2026.0,13.0,3.0,5,11.0,0.0,0.0,4.0,2025,5,0,0.0,15000.0,0,2,9.61587214452889
11746.0,25000.0,4.0,1497.0,2023.0,12.0,3.0,5,11.0,0.0,0.0,5.0,2023,10,0,0.0,25000.0,0,4,10.12667110305036
3208.0,80000.0,4.0,1908.792198826372,2019.0,16.0,3.0,0,5.0,0.0,0.0,4.0,2020,6,1,1.0,40000.0,0,2,11.289794413577894
16015.0,108800.0,1.0,1998.0,2022.0,17.0,3.0,7,2.0,0.0,0.0,5.0,2022,7,0,0.0,108800.0,0,3,11.597275804538212
11304.0,39000.0,4.0,1490.0,2023.0,13.0,3.0,5,11.0,0.0,0.0,4.0,2023,11,0,0.0,39000.0,0,4,10.571342565808699
8096.0,50000.0,7.0,1908.792198826372,2023.0,12.0,3.0,5,11.0,120.0,0.0,5.0,2023,11,0,0.0,50000.0,0,4,10.819798284210286
3518.0,87000.0,4.0,1813.0,2014.0,13.0,3.0,5,11.0,0.0,0.0,4.0,2017,12,0,3.0,21750.0,0,4,11.373674891823535
7624.0,60000.0,4.0,1499.0,2021.0,12.0,3.0,5,11.0,0.0,0.0,5.0,2021,4,0,0.0,60000.0,0,2,11.002116507732017
22080.0,100.0,6.0,1499.0,2025.0,12.0,0.0,5,2.0,325.0,43.2,5.0,2026,6,0,1.0,50.0,1,2,4.61512051684126
19106.0,9100.0,8.0,1497.0,2026.0,17.0,3.0,5,7.0,190.0,31.73,5.0,2025,9,0,0.0,9100.0,1,3,9.116139576577355
29292.0,64000.0,4.0,1991.0,2023.0,17.0,3.0,5,10.0,0.0,0.0,5.0,2023,3,0,0.0,64000.0,0,1,11.06665398721974
26908.0,22000.0,7.0,1908.792198826372,2023.0,7.0,3.0,5,7.0,194.0,60.0,4.0,2024,9,0,1.0,11000.0,1,3,9.99884318585288
33384.0,5300.0,8.0,1498.0,2025.0,20.0,1.0,5,7.0,227.0,53.4,4.0,2025,6,0,0.0,5300.0,1,2,8.575650760987806
4048.0,171700.0,4.0,1598.0,2026.0,12.0,3.0,5,11.0,0.0,0.0,5.0,2017,10,0,0.0,171700.0,0,4,12.05350987098043
3959.0,60200.0,4.0,1490.0,2018.0,12.0,3.0,5,11.0,0.0,0.0,5.0,2018,8,0,0.0,60200.0,0,3,11.005444242454628
50018.0,6200.0,6.0,1497.0,2026.0,14.0,3.0,6,10.0,380.0,65.0,5.0,2026,1,0,0.0,6200.0,1,1,8.732465848349879
22050.0,34000.0,4.0,1395.0,2023.0,7.0,0.0,5,11.0,0.0,0.0,5.0,2023,9,0,0.0,34000.0,0,3,10.434145214930487
17045.0,31000.0,6.0,1499.0,2024.0,12.0,3.0,5,11.0,150.0,27.2,5.0,2025,2,0,1.0,15500.0,1,1,10.34177474101152
46809.0,100.0,6.0,1498.0,2026.0,8.0,3.0,7,11.0,160.0,34.8,5.0,2025,9,0,0.0,100.0,1,3,4.61512051684126
13616.0,110000.0,7.0,1908.792198826372,2021.0,7.0,3.0,5,7.0,202.0,55.0,4.0,2022,5,0,1.0,55000.0,1,2,11.608244735642321
2914.0,90000.0,4.0,1498.0,2017.0,0.0,3.0,7,11.0,0.0,0.0,5.0,2018,1,1,1.0,45000.0,0,1,11.407576060361786
3061.0,57900.0,4.0,1981.0,2016.0,17.0,0.0,5,2.0,0.0,0.0,5.0,2016,10,0,0.0,57900.0,0,4,10.96648993456911
10598.0,30000.0,4.0,1998.0,2023.0,13.0,3.0,5,11.0,0.0,0.0,4.0,2023,8,0,0.0,30000.0,0,3,10.308985993422082
2620.0,58600.0,7.0,1908.792198826372,2019.0,16.0,3.0,0,7.0,60.0,0.0,5.0,2021,12,0,2.0,19533.333333333332,0,4,10.978507040265917
10127.0,9000.0,6.0,1499.0,2025.0,12.0,2.0,5,11.0,160.0,19.09,5.0,2025,11,0,0.0,9000.0,1,4,9.105090961257085
171929.0,77200.0,4.0,5204.0,2014.0,22.0,3.0,2,4.0,0.0,0.0,2.0,2017,5,0,3.0,19300.0,0,2,11.25416768929685
12188.0,22000.0,4.0,1998.0,2024.0,12.0,3.0,5,10.0,0.0,0.0,5.0,2024,11,0,0.0,22000.0,0,4,9.99884318585288
6152.0,30000.0,4.0,1494.0,2022.0,13.0,3.0,5,11.0,0.0,0.0,5.0,2022,8,0,0.0,30000.0,0,3,10.308985993422082
21726.0,13000.0,7.0,1908.792198826372,2023.0,18.0,3.0,5,7.0,210.0,70.0,5.0,2023,12,0,0.0,13000.0,1,4,9.472781556562168
26319.0,100.0,8.0,1498.0,2026.0,20.0,3.0,5,7.0,200.0,35.0,4.0,2026,6,0,0.0,100.0,1,2,4.61512051684126
1825.0,71500.0,4.0,1587.0,2015.0,13.0,3.0,5,11.0,0.0,0.0,4.0,2016,12,1,1.0,35750.0,0,4,11.177466714598282
5873.0,80000.0,4.0,1598.0,2026.0,12.0,3.0,5,11.0,0.0,0.0,5.0,2018,1,0,0.0,80000.0,0,1,11.289794413577894
85081.0,62000.0,1.0,2996.0,2024.0,19.0,0.0,5,2.0,0.0,0.0,5.0,2024,1,0,0.0,62000.0,0,1,11.034905792929415
2384.0,66000.0,4.0,1499.0,2018.0,11.0,3.0,6,11.0,0.0,0.0,5.0,2019,3,0,1.0,33000.0,0,1,11.097425172408931
52844.0,1400.0,4.0,2261.0,2024.0,17.0,0.0,5,10.0,0.0,0.0,4.0,2025,8,0,1.0,700.0,0,3,7.244941546337007
20284.0,20100.0,1.0,1998.0,2023.0,8.0,3.0,7,11.0,0.0,0.0,5.0,2022,12,0,0.0,20100.0,0,4,9.908524844053396
35298.0,7000.0,7.0,1908.792198826372,2026.0,19.0,2.0,5,7.0,215.0,100.0,5.0,2025,9,0,0.0,7000.0,1,3,8.853808274977197
18547.0,78000.0,6.0,1969.0,2021.0,17.0,3.0,5,2.0,65.0,11.6,5.0,2021,5,0,0.0,78000.0,1,2,11.264476926102367
42393.0,18000.0,4.0,1908.792198826372,2021.0,4.0,3.0,0,11.0,0.0,0.0,4.603574926542605,2022,6,0,1.0,9000.0,0,2,9.798182590890704
