student_id,age,gaming_hours,study_hours,sleep_hours,attendance,social_activity,device_usage,reaction_time_ms,addiction_score,stress_level,grades,gender_Female,gender_Male,gender_Other,gaming_genre_Casual,gaming_genre_FPS,gaming_genre_RPG,total_screen_hours,free_time,gaming_study_ratio
5625,18,3.62,7.02,4.35,79.4,4.48,9.2,264.39,8.88,2,74.47775846064701,0,1,0,0,0,1,12.82,9.010000000000002,0.45137157107231923
5626,23,0.29,8.45,5.57,62.89,0.49,1.33,322.86,2.19,2,97.98,1,0,0,0,0,1,1.62,9.690000000000001,0.030687830687830688
5627,22,2.08,2.73,8.92,66.62,4.9,4.69,282.36,6.23,1,67.18,1,0,0,0,1,0,6.7700000000000005,10.27,0.5576407506702413
5628,18,1.7,6.07,8.5,95.72,0.55,7.43,310.44,5.48,1,107.72527989787888,1,0,0,1,0,0,9.129999999999999,7.7299999999999995,0.24045261669024043
5629,21,6.94,4.31,5.98,84.11,3.31,10.43,223.27,17.85,0,43.79,1,0,0,0,0,1,17.37,6.7700000000000005,1.3069679849340867
5630,19,4.79,5.55,8.38,67.37,3.3,8.91,259.72,11.97,1,68.0,1,0,0,0,0,1,13.7,5.2799999999999985,0.7312977099236642
5631,20,6.11,6.59,4.16,88.15,4.66,9.77,250.12,14.89,0,50.58,1,0,0,1,0,0,15.879999999999999,7.14,0.8050065876152833
5632,20,7.65,9.04,5.57,92.93,1.62,10.64,236.11,18.94,2,70.42736515546514,0,1,0,0,0,1,18.29,1.7400000000000002,0.7619521912350599
5633,22,5.15,2.73,7.63,73.23,1.66,9.48,255.95,14.12,0,49.87937047491855,1,0,0,0,1,0,14.63,8.49,1.3806970509383378
5634,20,7.86,1.78,5.11,82.26,4.23,12.69,218.65,14.9,0,12.01,0,1,0,1,0,0,20.55,9.25,2.8273381294964026
5635,18,2.49,6.64,4.99,71.74,4.89,5.31,304.31,7.91,1,74.07,0,1,0,0,0,1,7.8,9.879999999999999,0.3259162303664922
5636,20,1.49,4.55,8.31,63.2,0.15,5.44,303.93,5.01,1,87.45,1,0,0,1,0,0,6.930000000000001,9.649999999999999,0.2684684684684685
5637,22,3.23,2.47,7.08,75.98,3.18,4.64,279.53,6.27,1,61.06933186341058,0,1,0,0,1,0,7.869999999999999,11.22,0.9308357348703169
5638,20,3.77,2.05,8.95,90.06,1.22,7.51,256.57,9.51,1,58.86,0,1,0,0,1,0,11.28,9.23,1.236065573770492
5639,20,7.16,6.03,4.67,78.35,3.64,11.9,236.0,16.08,0,38.76202534409552,0,1,0,1,0,0,19.060000000000002,6.139999999999999,1.0184921763869133
5640,24,4.48,3.7,5.78,76.21,3.86,8.41,266.19,11.18,1,52.46,0,1,0,0,1,0,12.89,10.04,0.9531914893617022
5641,18,2.34,9.98,5.56,74.64,3.81,7.73,278.36,7.33,2,90.01,0,1,0,0,0,1,10.07,6.120000000000001,0.21311475409836064
5642,21,5.94,4.65,8.4,78.36,2.18,8.37,240.91,14.47,0,59.00892647141751,0,1,0,0,0,1,14.309999999999999,5.010000000000001,1.0513274336283185
5643,16,4.05,2.91,5.28,72.73,0.79,7.51,272.33,6.77,1,40.55,1,0,0,0,0,1,11.559999999999999,11.759999999999998,1.0358056265984654
5644,20,1.3,6.66,5.77,84.49,2.92,2.74,309.07,3.69,1,94.88,1,0,0,0,1,0,4.04,10.27,0.16971279373368148
5645,23,4.61,3.2,4.71,62.54,3.95,9.11,254.5,11.41,1,39.45,0,1,0,0,1,0,13.719999999999999,11.48,1.0976190476190477
5646,20,7.29,5.45,7.88,92.3,4.56,10.5,222.43,20.69,0,56.08,1,0,0,0,1,0,17.79,3.3800000000000017,1.130232558139535
5647,24,6.74,5.34,5.19,66.93,2.26,10.39,240.28,11.39,0,47.863637298771295,0,1,0,0,0,1,17.130000000000003,6.729999999999999,1.0630914826498423
5648,21,4.69,5.08,4.34,85.34,1.23,6.33,255.31,12.04,1,49.93,0,1,0,1,0,0,11.02,9.89,0.7713815789473685
5649,23,3.02,8.16,6.18,78.0,0.59,9.01,281.75,9.9,1,82.25,0,1,0,0,1,0,12.03,6.640000000000001,0.3296943231441048
5650,23,0.7,2.95,5.96,90.94,3.99,5.56,329.35,5.36,1,65.70683801641411,1,0,0,1,0,0,6.26,14.39,0.1772151898734177
5651,18,3.76,9.14,4.89,93.05,2.68,6.76,274.45,8.13,2,88.37,0,1,0,0,1,0,10.52,6.209999999999999,0.37080867850098614
5652,22,6.02,8.12,4.67,68.17,3.37,9.87,257.99,14.6,2,64.5242536453268,1,0,0,1,0,0,15.889999999999999,5.190000000000001,0.6600877192982456
5653,22,2.88,4.0,8.48,87.09,0.8,6.97,272.98,8.1,1,76.53,1,0,0,0,0,1,9.85,8.64,0.576
5654,21,1.88,2.63,4.34,67.6,0.03,7.68,289.76,13.73,1,59.07,1,0,0,0,1,0,9.559999999999999,15.150000000000002,0.5179063360881543
5655,22,7.45,3.52,4.5,64.96,4.84,12.29,222.71,16.7,0,22.59,1,0,0,0,0,1,19.74,8.530000000000001,1.6482300884955754
5656,17,6.57,3.99,5.23,97.21,4.05,9.32,230.12,12.94,0,40.95,1,0,0,0,0,1,15.89,8.209999999999997,1.3166332665330662
5657,24,5.11,6.01,8.76,66.58,2.0,11.0,241.0,17.17,0,68.36,0,1,0,0,1,0,16.11,4.120000000000002,0.7289586305278175
5658,16,1.09,1.42,4.43,69.13,2.29,3.6,308.85,4.12,1,56.35932211413805,0,1,0,0,1,0,4.69,17.06,0.4504132231404959
5659,16,1.16,9.23,8.08,65.21,4.65,5.04,309.95,5.29,1,100.0,1,0,0,0,1,0,6.2,5.529999999999999,0.11339198435972628
5660,18,0.83,1.89,8.46,78.81,1.04,5.33,300.58,6.16,1,64.4,1,0,0,1,0,0,6.16,12.819999999999999,0.28719723183391005
5661,18,4.93,3.51,5.89,96.78,4.01,7.29,253.39,11.19,1,52.16,0,1,0,1,0,0,12.219999999999999,9.670000000000002,1.0931263858093125
5662,16,0.92,1.98,5.47,70.56,0.09,6.7,309.74,3.89,1,52.26,0,1,0,0,1,0,7.62,15.63,0.3087248322147651
5663,22,6.74,3.31,7.39,81.67,4.38,8.82,239.33,14.78,0,35.01,0,1,0,0,0,1,15.56,6.5600000000000005,1.5638051044083525
5664,19,7.94,8.54,7.51,76.46,2.95,11.15,235.05,15.8,0,62.64174047972634,0,1,0,0,1,0,19.09,0.010000000000000675,0.8322851153039833
5665,17,2.93,6.54,7.9,73.44,2.39,4.83,296.18,3.91,1,82.98,0,1,0,0,1,0,7.76,6.630000000000001,0.38859416445623346
5666,20,3.63,3.05,8.15,82.89,3.53,9.0,269.76,8.26,1,56.01,1,0,0,0,0,1,12.629999999999999,9.169999999999998,0.8962962962962963
5667,21,5.69,8.85,5.34,82.36,0.34,7.8,251.04,7.71,2,95.15259915393776,1,0,0,1,0,0,13.49,4.12,0.5776649746192895
5668,24,7.5,8.21,7.43,74.37,0.98,8.67,219.99,14.86,0,69.45923642768011,1,0,0,0,1,0,16.17,0.8599999999999994,0.8143322475570032
5669,19,7.15,7.78,4.67,94.02,2.03,8.34,249.22,13.9,2,68.11220264485264,1,0,0,1,0,0,15.49,4.399999999999999,0.8143507972665147
5670,17,0.46,8.63,6.55,62.13,3.09,3.53,317.14,3.66,1,95.19,1,0,0,0,1,0,3.9899999999999998,8.36,0.04776739356178608
5671,20,1.35,6.58,7.06,63.41,0.72,4.96,313.74,4.76,1,87.04,0,1,0,1,0,0,6.3100000000000005,9.010000000000003,0.17810026385224276
5672,18,6.04,5.51,4.81,99.63,1.9,7.25,243.89,12.41,0,57.49692549639226,0,1,0,0,0,1,13.29,7.640000000000003,0.9278033794162827
5673,17,5.51,4.37,4.38,89.91,1.3,6.97,264.09,14.11,0,41.36,1,0,0,0,1,0,12.48,9.74,1.026070763500931
5674,16,1.07,3.01,4.97,92.16,3.23,2.56,314.6,2.05,1,74.87,1,0,0,1,0,0,3.63,14.950000000000003,0.2668329177057357
5675,17,4.02,6.02,6.1,84.11,4.6,8.36,284.55,7.99,1,76.62,0,1,0,0,1,0,12.379999999999999,7.860000000000001,0.5726495726495726
5676,21,6.25,9.01,8.44,76.79,0.83,8.75,231.56,8.69,0,94.0844926292403,0,0,1,0,1,0,15.0,0.3000000000000007,0.6243756243756244
5677,23,1.75,6.35,6.66,85.17,0.95,5.56,299.75,5.45,1,99.15,0,1,0,0,1,0,7.31,9.239999999999998,0.2380952380952381
5678,18,6.97,9.28,7.74,63.7,3.0,8.34,247.34,14.52,0,95.70569891814054,0,1,0,0,1,0,15.309999999999999,0.010000000000000675,0.6780155642023347
5679,24,0.42,4.21,4.87,90.31,2.27,5.88,305.6,6.11,1,80.52,0,1,0,0,1,0,6.3,14.499999999999998,0.08061420345489444
5680,24,6.26,7.26,4.53,81.63,3.59,8.78,250.1,12.04,2,62.61839445644297,0,1,0,0,0,1,15.04,5.950000000000001,0.7578692493946732
5681,17,4.93,6.84,5.2,98.27,1.44,9.82,266.55,13.81,1,57.33,1,0,0,0,1,0,14.75,7.030000000000001,0.6288265306122449
5682,23,2.52,7.03,5.57,85.5,2.72,7.65,296.77,2.64,2,85.82,1,0,0,0,1,0,10.17,8.879999999999999,0.3138231631382316
5683,20,5.77,6.81,6.74,66.07,1.93,11.71,254.1,11.91,0,62.06,0,1,0,1,0,0,17.48,4.6800000000000015,0.7387964148527528
5684,19,6.26,2.99,8.41,79.1,1.41,10.97,251.06,15.64,0,44.53,1,0,0,1,0,0,17.23,6.339999999999998,1.5689223057644108
5685,20,7.47,2.29,6.13,62.31,3.65,10.68,234.69,17.92,0,14.96,1,0,0,0,1,0,18.15,8.110000000000003,2.270516717325228
5686,19,2.94,9.81,6.59,89.82,3.98,4.7,296.57,3.44,1,100.0,1,0,0,1,0,0,7.640000000000001,4.66,0.27197039777983345
5687,23,5.49,1.41,4.02,80.07,1.64,6.73,246.94,10.01,0,23.87754323271928,1,0,0,0,0,1,12.22,13.08,2.2780082987551866
5688,19,4.82,5.21,4.17,74.79,3.11,10.25,265.56,12.45,1,56.87,0,1,0,0,1,0,15.07,9.799999999999999,0.7761674718196457
5689,21,4.2,4.83,4.42,98.74,0.89,7.43,281.79,9.82,1,75.56622402515883,1,0,0,0,1,0,11.629999999999999,10.55,0.7204116638078902
5690,17,7.12,4.24,7.49,97.62,3.95,11.87,226.72,17.71,0,47.44,0,1,0,1,0,0,18.99,5.149999999999998,1.3587786259541985
5691,20,0.03,8.04,6.43,98.11,1.41,3.51,312.73,3.63,1,100.0,1,0,0,1,0,0,3.5399999999999996,9.500000000000002,0.0033185840707964606
5692,21,2.26,7.71,4.96,68.84,0.85,7.66,298.12,4.66,2,74.03,0,1,0,1,0,0,9.92,9.069999999999999,0.2594718714121699
5693,20,4.31,9.15,6.96,89.14,4.7,9.06,282.1,11.88,1,96.61,1,0,0,0,0,1,13.370000000000001,3.58,0.4246305418719211
5694,17,1.43,4.56,6.72,97.82,2.11,2.86,301.5,2.14,1,91.52,1,0,0,0,0,1,4.29,11.290000000000003,0.25719424460431656
5695,22,7.26,6.08,4.44,82.83,3.22,12.02,233.84,17.57,0,43.79,0,1,0,0,0,1,19.28,6.220000000000001,1.0254237288135593
5696,19,5.18,9.03,7.2,68.57,4.05,7.51,261.48,10.59,0,82.18782062735693,0,1,0,1,0,0,12.69,2.5900000000000007,0.5164506480558325
5697,23,3.82,9.94,7.84,92.71,3.43,8.69,269.29,12.23,1,95.83,1,0,0,1,0,0,12.51,2.400000000000001,0.3491773308957952
5698,22,6.52,9.72,5.43,95.2,2.82,12.26,263.7,17.08,2,80.72473527218486,1,0,0,0,1,0,18.78,2.33,0.6082089552238805
5699,22,3.61,7.46,7.44,88.13,1.86,9.26,267.43,8.07,1,87.64,0,1,0,0,0,1,12.87,5.489999999999998,0.4267139479905437
5700,24,4.47,2.29,5.0,71.74,4.59,6.1,267.26,6.4,1,41.44,1,0,0,0,0,1,10.57,12.240000000000002,1.3586626139817628
5701,16,0.02,1.21,7.78,67.63,0.67,1.29,320.82,3.05,1,57.46,0,1,0,0,1,0,1.31,14.989999999999998,0.00904977375565611
5702,21,2.93,8.43,8.56,84.97,4.42,7.81,262.96,6.89,1,100.0,0,1,0,0,0,1,10.74,4.08,0.31071049840933196
5703,21,1.11,8.57,6.21,79.31,3.55,5.66,298.26,3.29,1,100.0,0,1,0,1,0,0,6.7700000000000005,8.11,0.11598746081504703
5704,21,5.52,7.72,5.22,86.75,2.86,7.4,240.24,13.46,2,83.68349526691789,0,1,0,1,0,0,12.92,5.540000000000003,0.6330275229357798
5705,21,3.83,3.52,6.0,64.47,1.62,8.25,281.24,7.82,1,53.82,1,0,0,1,0,0,12.08,10.65,0.8473451327433629
5706,22,2.41,6.76,5.25,65.44,0.73,3.49,274.15,5.76,1,71.63,0,0,1,0,1,0,5.9,9.580000000000002,0.31056701030927836
5707,21,3.74,3.85,4.01,74.52,2.22,7.9,284.54,9.6,1,41.32,0,1,0,0,1,0,11.64,12.4,0.7711340206185568
5708,16,1.68,5.06,7.25,70.35,3.92,6.84,288.04,5.78,1,78.27,1,0,0,0,1,0,8.52,10.010000000000002,0.27722772277227725
5709,18,7.4,4.44,4.21,84.77,3.73,11.61,240.82,19.3,0,24.49,0,1,0,0,0,1,19.009999999999998,7.9499999999999975,1.3602941176470589
5710,17,0.43,9.22,5.05,74.7,3.23,1.76,300.88,2.46,2,100.0,1,0,0,1,0,0,2.19,9.3,0.04207436399217221
5711,21,6.92,3.11,7.61,87.36,4.96,12.87,241.2,18.77,0,43.21,0,1,0,1,0,0,19.79,6.360000000000001,1.6836982968369831
5712,23,4.09,6.2,7.33,90.75,4.86,6.87,280.27,9.07,1,67.05,1,0,0,1,0,0,10.96,6.380000000000001,0.5680555555555555
5713,18,4.95,4.25,4.37,67.49,2.0,7.85,266.33,9.9,1,42.1,1,0,0,0,1,0,12.8,10.43,0.9428571428571428
5714,23,2.42,6.97,7.3,96.79,0.96,3.84,278.75,7.63,1,83.6,0,1,0,0,1,0,6.26,7.3100000000000005,0.30363864491844417
5715,23,7.73,6.08,8.65,91.49,2.32,9.57,238.54,15.24,0,50.12,1,0,0,1,0,0,17.3,1.540000000000001,1.09180790960452
5716,20,2.25,9.32,4.37,85.07,4.22,4.61,298.46,5.93,2,96.33,0,1,0,1,0,0,6.86,8.059999999999999,0.2180232558139535
5717,23,4.71,1.91,6.08,96.36,2.29,9.71,239.9,12.77,1,35.62,0,1,0,0,0,1,14.420000000000002,11.299999999999997,1.6185567010309276
5718,21,7.95,2.99,7.65,70.63,1.68,12.41,225.71,16.59,0,18.08,0,1,0,0,0,1,20.36,5.4099999999999975,1.9924812030075187
5719,20,7.05,7.9,7.34,76.87,3.71,10.97,263.74,14.53,0,62.76077170932624,0,1,0,0,0,1,18.02,1.7100000000000017,0.7921348314606741
5720,24,4.29,4.32,5.13,63.43,3.25,9.61,279.68,10.7,1,39.77,0,1,0,0,0,1,13.899999999999999,10.260000000000002,0.806390977443609
5721,22,7.92,2.49,4.82,78.25,4.84,13.91,219.97,20.32,0,6.02,0,1,0,0,1,0,21.83,8.769999999999998,2.2693409742120343
5722,23,5.61,5.53,7.92,80.26,2.75,8.53,258.12,13.37,0,62.08,0,1,0,0,0,1,14.14,4.939999999999999,0.8591117917304747
5723,16,1.67,6.87,8.78,84.64,4.84,4.63,296.03,2.11,1,103.3367839388023,0,1,0,0,0,1,6.3,6.68,0.2121982210927573
5724,17,3.24,1.4,7.84,62.56,1.45,7.92,291.27,12.73,1,45.62,1,0,0,0,1,0,11.16,11.520000000000001,1.35
5725,23,2.68,3.62,8.82,61.3,4.32,6.9,279.7,8.23,1,66.66,1,0,0,1,0,0,9.58,8.879999999999999,0.5800865800865801
5726,24,2.75,8.28,7.02,76.8,1.75,3.82,299.09,5.19,1,95.44,0,1,0,0,1,0,6.57,5.950000000000001,0.29633620689655177
5727,19,6.08,5.68,8.65,67.57,4.05,10.36,256.24,13.99,0,63.61,0,1,0,0,0,1,16.439999999999998,3.59,0.9101796407185629
5728,24,4.67,1.32,7.45,90.35,4.63,9.27,270.39,11.16,1,37.76,0,1,0,0,0,1,13.94,10.56,2.0129310344827585
5729,19,0.3,3.54,8.54,86.75,3.12,6.23,337.11,2.82,1,74.48,1,0,0,0,0,1,6.53,11.620000000000001,0.06607929515418502
5730,24,7.02,6.75,4.81,73.03,3.64,10.95,245.82,18.34,0,45.73062043398536,1,0,0,0,1,0,17.97,5.420000000000002,0.9058064516129032
5731,22,2.37,2.79,8.08,61.83,4.79,6.79,301.78,11.7,1,64.27,0,1,0,0,0,1,9.16,10.760000000000002,0.6253298153034301
5732,17,7.98,8.45,4.98,67.3,1.88,12.92,235.5,17.4,2,53.149719702420576,0,1,0,0,1,0,20.9,2.59,0.8444444444444446
5733,24,7.63,7.09,4.14,87.67,2.56,9.11,235.58,15.08,2,47.1178204532452,0,1,0,0,1,0,16.74,5.14,0.9431396786155748
5734,19,7.52,5.24,6.59,99.61,4.49,12.19,234.4,17.19,0,40.48,0,1,0,0,1,0,19.71,4.649999999999999,1.205128205128205
5735,23,6.49,9.24,5.59,73.06,3.36,10.22,235.35,12.09,2,77.09439725220066,1,0,0,0,1,0,16.71,2.6799999999999997,0.6337890625
5736,22,1.76,4.53,4.22,92.08,4.37,3.26,292.24,5.33,1,78.86,1,0,0,1,0,0,5.02,13.49,0.3182640144665461
5737,22,4.26,3.12,8.9,94.68,3.09,8.61,273.2,11.07,1,71.66,0,1,0,0,0,1,12.87,7.719999999999999,1.0339805825242718
5738,23,1.79,6.95,7.33,61.93,3.7,3.96,304.61,4.96,1,82.44,1,0,0,0,1,0,5.75,7.930000000000001,0.22515723270440252
5739,16,2.08,6.16,8.51,96.65,0.07,5.77,295.22,2.3,1,104.76175580416384,0,1,0,1,0,0,7.85,7.25,0.2905027932960894
5740,20,4.89,4.02,9.0,78.65,1.7,7.29,256.5,6.46,1,54.66,0,1,0,0,1,0,12.18,6.090000000000001,0.9741035856573705
5741,17,0.33,4.09,5.96,98.57,3.85,1.85,314.68,0.68,1,75.56,1,0,0,0,1,0,2.18,13.62,0.06483300589390963
5742,17,7.76,4.58,5.27,81.54,2.02,10.01,226.35,17.97,0,27.19,1,0,0,0,1,0,17.77,6.390000000000002,1.3906810035842294
5743,16,7.35,3.62,4.92,69.41,1.81,10.54,234.55,12.74,0,23.7,0,1,0,1,0,0,17.89,8.11,1.5909090909090908
5744,20,3.05,7.39,6.58,98.99,4.76,6.52,281.18,9.63,1,84.69,0,1,0,0,0,1,9.57,6.9799999999999995,0.36352800953516085
5745,17,4.12,6.86,7.03,69.73,2.76,5.86,282.22,8.5,1,73.99,1,0,0,0,1,0,9.98,5.989999999999999,0.5241730279898219
5746,19,3.73,4.97,6.36,95.3,0.96,6.33,274.13,7.1,1,64.04,1,0,0,0,1,0,10.06,8.940000000000001,0.6247906197654942
5747,18,7.06,4.58,5.94,66.93,2.36,12.36,228.85,16.94,0,34.66,0,1,0,0,0,1,19.419999999999998,6.420000000000001,1.265232974910394
5748,18,5.51,4.29,4.84,86.99,2.59,11.06,253.07,11.2,0,38.74,0,1,0,0,0,1,16.57,9.360000000000001,1.0415879017013232
5749,17,2.22,3.55,6.21,76.45,4.94,5.9,282.35,1.2,1,60.47,0,1,0,1,0,0,8.120000000000001,12.019999999999998,0.48791208791208796
5750,21,3.57,1.77,4.43,98.88,3.59,7.02,297.29,11.28,1,44.53,1,0,0,0,0,1,10.59,14.23,1.2888086642599277
5751,17,3.43,3.41,8.33,67.39,2.6,7.34,285.4,8.72,1,60.04,1,0,0,0,0,1,10.77,8.83,0.7777777777777778
5752,23,7.67,3.89,4.23,76.35,2.16,9.74,227.83,14.93,0,34.87352326591249,0,1,0,1,0,0,17.41,8.209999999999999,1.5685071574642124
5753,23,1.4,5.93,5.9,85.59,4.58,7.37,317.36,4.63,1,84.04730212445564,1,0,0,0,0,1,8.77,10.77,0.20202020202020202
5754,20,0.72,7.96,4.5,99.1,3.23,5.45,309.31,2.26,2,95.14,1,0,0,0,1,0,6.17,10.819999999999999,0.08035714285714285
5755,22,7.04,4.56,7.87,72.15,1.78,9.23,235.19,14.47,0,38.98,0,1,0,0,1,0,16.27,4.53,1.2661870503597124
5756,19,7.17,9.5,5.56,75.87,2.32,9.53,226.92,15.3,2,80.87186116394696,0,1,0,0,0,1,16.7,1.7700000000000014,0.6828571428571428
5757,16,6.97,8.45,4.57,78.47,1.39,11.21,226.95,17.44,2,66.42784947831005,1,0,0,1,0,0,18.18,4.010000000000001,0.7375661375661376
5758,17,4.09,9.86,6.66,70.11,4.8,6.7,273.03,8.09,1,95.73,1,0,0,0,1,0,10.79,3.3900000000000006,0.3766114180478821
5759,19,5.28,8.89,8.58,92.69,3.51,8.06,267.28,9.84,0,98.58666692408462,1,0,0,0,0,1,13.34,1.2499999999999991,0.5338725985844287
5760,16,4.51,6.55,8.54,63.68,1.96,9.41,257.1,10.4,1,79.58,1,0,0,0,1,0,13.92,4.4,0.5973509933774834
5761,23,0.56,6.39,5.25,88.19,0.92,2.89,310.89,7.21,1,85.74,0,1,0,0,1,0,3.45,11.799999999999999,0.07577807848443845
5762,24,4.77,2.17,7.6,81.36,0.89,9.3,260.72,12.12,1,40.53,0,1,0,0,1,0,14.07,9.459999999999999,1.5047318611987381
5763,19,0.11,7.5,4.15,69.68,2.39,5.78,326.4,3.85,2,87.96226229796926,1,0,0,0,1,0,5.890000000000001,12.24,0.012941176470588235
5764,18,2.6,6.4,4.66,79.71,2.34,4.22,284.49,5.5,1,69.64,0,1,0,0,0,1,6.82,10.340000000000002,0.35135135135135137
5765,17,7.46,5.56,6.5,93.2,2.09,9.18,238.01,19.25,0,47.14,1,0,0,0,1,0,16.64,4.480000000000001,1.1371951219512195
5766,20,2.43,7.24,5.14,77.82,4.26,8.14,297.99,9.43,2,84.27,1,0,0,0,0,1,10.57,9.189999999999998,0.29490291262135926
5767,18,7.52,5.0,7.99,64.88,4.9,9.54,223.14,13.97,0,43.23,1,0,0,0,1,0,17.06,3.49,1.2533333333333332
5768,22,2.0,5.71,8.66,61.63,1.77,3.1,293.07,4.87,1,90.06,0,1,0,0,0,1,5.1,7.629999999999999,0.29806259314456035
5769,21,2.52,4.59,4.02,91.11,1.47,7.86,290.56,6.94,1,59.22,1,0,0,0,1,0,10.38,12.870000000000001,0.45080500894454384
5770,16,5.03,7.46,5.16,73.22,3.85,7.44,255.27,12.09,2,76.6052965311391,1,0,0,0,1,0,12.47,6.349999999999999,0.594562647754137
5771,23,6.09,8.89,6.2,97.25,2.25,8.58,237.97,15.42,0,87.92483757481594,1,0,0,0,0,1,14.67,2.8200000000000003,0.6157735085945399
5772,17,4.01,8.57,6.82,84.69,1.09,6.14,286.7,6.64,1,92.02,1,0,0,0,0,1,10.149999999999999,4.6,0.41901776384535
5773,20,7.06,8.07,8.58,77.45,0.9,12.65,217.45,17.63,0,70.48513073435639,0,1,0,1,0,0,19.71,0.29000000000000004,0.7783902976846747
5774,24,0.32,1.12,8.46,82.58,1.4,5.19,318.49,1.46,1,67.23,0,1,0,0,1,0,5.510000000000001,14.099999999999998,0.1509433962264151
5775,23,7.38,9.21,7.19,78.29,0.01,11.36,245.09,19.58,0,70.29452200732754,0,1,0,0,0,1,18.74,0.21999999999999886,0.722820763956905
5776,17,1.57,3.47,5.29,96.23,4.71,4.84,293.1,6.71,1,65.59,0,1,0,0,1,0,6.41,13.670000000000002,0.3512304250559284
5777,24,7.07,8.99,7.92,78.32,2.15,8.79,235.42,11.02,0,79.8129772654364,1,0,0,0,0,1,15.86,0.019999999999999574,0.7077077077077077
5778,20,3.21,2.77,5.01,64.16,0.41,8.84,290.51,6.98,1,42.26,1,0,0,0,1,0,12.05,13.009999999999998,0.8514588859416445
5779,21,6.66,4.96,8.83,83.88,0.82,11.41,209.66,13.01,0,58.52,1,0,0,1,0,0,18.07,3.549999999999999,1.1174496644295302
5780,18,5.37,7.74,4.03,84.92,1.62,7.76,255.06,11.81,2,69.2103443838528,1,0,0,0,0,1,13.129999999999999,6.859999999999997,0.61441647597254
5781,18,1.41,6.76,6.85,90.61,2.76,7.15,287.36,6.29,1,100.0,0,1,0,1,0,0,8.56,8.980000000000002,0.18170103092783504
5782,23,7.34,4.74,4.44,97.33,3.52,13.02,241.55,19.1,0,35.03,0,0,1,1,0,0,20.36,7.479999999999997,1.278745644599303
5783,17,1.96,7.11,6.04,77.72,1.54,6.26,288.56,5.58,1,87.3,0,1,0,1,0,0,8.219999999999999,8.89,0.24167694204685575
5784,17,1.95,5.94,7.17,74.08,4.79,7.88,314.44,6.3,1,91.05,0,1,0,0,0,1,9.83,8.94,0.28097982708933716
5785,20,6.51,3.48,7.45,79.63,3.8,8.45,232.33,14.56,0,40.92,1,0,0,1,0,0,14.959999999999999,6.5600000000000005,1.4531249999999998
5786,21,0.85,6.82,7.93,96.01,4.13,5.51,314.3,10.33,1,100.0,1,0,0,0,1,0,6.359999999999999,8.4,0.10869565217391304
5787,17,1.78,2.84,6.97,99.2,1.62,3.54,289.88,1.41,1,80.76,1,0,0,0,1,0,5.32,12.410000000000002,0.4635416666666667
5788,20,4.03,7.25,5.26,98.85,1.9,8.49,269.27,6.53,2,75.65,0,1,0,0,0,1,12.52,7.46,0.4884848484848485
5789,22,6.64,1.03,8.45,69.19,2.69,12.24,240.28,15.01,0,26.89,1,0,0,1,0,0,18.88,7.88,3.2709359605911326
5790,23,1.18,5.94,8.06,79.88,2.26,4.86,306.1,2.76,1,94.61,0,1,0,1,0,0,6.04,8.819999999999999,0.17002881844380402
5791,22,4.38,4.61,4.8,70.38,1.3,9.2,283.99,9.69,1,44.36,0,1,0,0,1,0,13.579999999999998,10.21,0.7807486631016042
5792,23,5.69,3.73,8.13,74.72,4.99,7.41,265.99,12.22,0,56.59,1,0,0,0,0,1,13.100000000000001,6.449999999999998,1.2029598308668077
5793,24,6.88,5.64,8.86,61.27,4.24,11.05,229.95,13.5,0,49.42,1,0,0,0,1,0,17.93,2.62,1.036144578313253
5794,20,7.48,6.81,7.19,66.42,1.19,8.8,230.67,14.43,0,47.39,1,0,0,0,0,1,16.28,2.5199999999999996,0.9577464788732395
5795,20,6.28,9.69,5.41,75.88,4.46,7.46,233.0,12.56,2,85.74386717980059,1,0,0,0,1,0,13.74,2.62,0.587464920486436
5796,19,5.22,8.5,7.03,74.59,2.93,9.39,243.45,11.98,0,84.15837760642356,1,0,0,0,1,0,14.61,3.249999999999999,0.5494736842105263
5797,24,3.47,7.45,5.71,71.15,0.06,7.33,271.69,8.59,2,77.01,1,0,0,0,1,0,10.8,7.369999999999999,0.41065088757396456
5798,20,0.9,5.31,7.38,69.21,1.73,3.55,326.03,2.83,1,77.92,1,0,0,1,0,0,4.45,10.410000000000002,0.14263074484944532
5799,17,5.68,4.53,6.72,89.96,0.13,9.24,234.96,11.53,0,51.59,1,0,0,0,0,1,14.92,7.07,1.027124773960217
5800,23,7.94,1.29,8.65,71.78,0.44,12.36,230.48,17.58,0,18.32,0,0,1,0,1,0,20.3,6.12,3.4672489082969435
5801,22,5.89,4.23,7.09,88.26,0.89,10.11,253.92,13.88,0,47.95,0,0,1,0,0,1,16.0,6.79,1.126195028680688
5802,23,0.13,8.64,5.07,74.75,2.42,1.5,311.01,2.87,2,86.63,0,1,0,1,0,0,1.63,10.159999999999998,0.013485477178423235
5803,18,3.97,4.46,7.63,92.08,1.91,8.36,278.81,7.17,1,75.42549844527976,1,0,0,1,0,0,12.33,7.9399999999999995,0.7271062271062272
5804,19,4.92,5.15,5.5,66.69,0.74,9.22,267.36,12.04,1,39.63,1,0,0,1,0,0,14.14,8.430000000000001,0.7999999999999999
