brand,model,year,variant,price_usd,battery_capacity_kwh,range_miles,charging_speed_kw,acceleration_0_60_mph,top_speed_mph,horsepower,torque_nm,drive_type,seating_capacity,body_type,cargo_volume_cubic_ft,weight_kg,safety_rating,autopilot_level,country_of_origin,market_segment,annual_sales_units,customer_rating,warranty_years
8,21,2025,1,46513.0,99.0,349.0,87.7,4.41,182.0,443.0,412.0,1,5,4,75.1,2677.0,4,2,3,1,124966,3.94,4
2,39,2022,2,72612.58,73.4,257.0,112.5,7.56,142.0,793.0,668.0,1,7,5,64.3,1500.0,4,1,0,3,232843,3.32,4
8,45,2022,0,34817.25,56.3,207.0,107.7,5.43,173.0,236.0,242.0,2,7,4,56.4,2426.0,4,1,3,0,109878,3.27,4
5,7,2025,0,34507.25,66.4,230.0,125.8,6.28,167.0,291.0,200.0,2,7,4,64.6,2166.0,5,1,5,0,18832,3.2,4
2,50,2023,1,27057.77,108.5,385.0,77.2,5.89,162.0,295.0,278.0,0,5,3,31.5,1500.0,4,1,0,0,176350,3.6,4
17,31,2020,3,48608.56,41.4,163.0,71.1,5.45,175.0,443.0,450.0,0,5,4,57.3,2188.0,5,1,1,1,221203,3.43,4
15,42,2025,0,30686.17,65.2,245.0,343.2,7.58,138.0,162.0,200.0,0,5,3,24.8,1533.0,5,2,5,0,248383,3.55,4
15,9,2023,4,56003.28,108.7,392.0,231.2,3.88,192.0,391.0,330.0,0,5,4,60.0,2669.0,4,3,5,1,102435,4.04,4
1,70,2025,2,75699.03,67.4,240.0,129.0,5.37,172.0,482.0,447.0,1,5,3,19.9,1537.0,5,1,1,3,23009,3.46,6
15,41,2025,3,102510.62,40.8,150.0,229.2,7.08,140.0,755.0,692.0,0,5,0,25.9,1648.0,4,2,5,2,206373,3.59,6
7,33,2022,2,39241.19,62.3,205.0,97.7,5.35,173.0,416.0,406.0,1,5,2,51.8,1948.0,5,0,3,1,50222,3.32,4
5,6,2025,1,74596.82,94.2,323.0,59.2,5.24,178.0,1000.0,902.0,0,7,4,74.1,2456.0,4,0,5,3,14842,3.62,5
15,41,2024,4,62920.59,91.0,352.0,239.9,4.04,184.0,443.0,372.0,2,5,5,71.7,1500.0,4,2,5,1,248485,4.42,4
8,22,2023,1,62846.87,96.2,339.0,123.1,4.69,186.0,698.0,598.0,1,7,2,47.0,1905.0,5,0,3,1,73090,3.76,4
2,63,2023,3,44973.03,70.2,272.0,98.7,6.41,156.0,493.0,472.0,2,5,1,36.3,2102.0,4,1,0,1,163237,3.63,4
16,64,2026,1,86892.09,84.1,298.0,115.8,4.23,186.0,1000.0,879.0,1,7,2,44.6,1924.0,4,1,2,3,27998,3.62,4
7,35,2022,4,56768.4,117.3,400.0,156.7,3.2,200.0,588.0,539.0,2,5,0,29.7,1611.0,5,1,3,1,141874,4.18,4
4,24,2022,1,86649.72,78.8,301.0,125.0,5.18,175.0,1000.0,889.0,2,5,4,74.4,2525.0,5,2,5,3,45060,3.95,4
8,47,2023,4,84710.91,95.4,364.0,187.7,4.06,192.0,1000.0,925.0,0,7,3,29.6,1715.0,4,0,3,3,109134,3.67,4
15,41,2025,0,93767.76,58.4,202.0,247.1,7.71,133.0,685.0,615.0,1,5,3,38.9,1585.0,4,2,5,3,129076,3.36,4
1,75,2025,3,133858.15,74.7,287.0,88.7,5.3,169.0,1000.0,890.0,0,5,2,50.4,2012.0,5,1,1,2,27376,3.39,8
16,65,2026,3,73010.4,55.3,213.0,72.3,6.41,152.0,910.0,807.0,0,5,3,17.1,1595.0,4,0,2,3,9198,3.03,4
8,47,2026,1,53569.81,105.4,370.0,145.4,5.36,168.0,550.0,484.0,1,7,0,23.4,1883.0,5,1,3,1,112650,3.77,4
4,44,2023,2,61247.58,43.0,150.0,103.3,6.46,145.0,643.0,633.0,2,5,1,34.0,1664.0,4,0,5,1,76286,3.13,5
0,48,2024,3,130055.6,60.1,232.0,124.6,5.56,169.0,1000.0,860.0,0,5,3,29.1,1715.0,4,1,1,2,44054,3.23,7
2,50,2022,3,39142.51,67.4,236.0,120.8,6.39,159.0,376.0,323.0,1,7,1,20.6,1500.0,3,0,0,1,143146,3.46,3
2,39,2023,2,26581.17,76.3,257.0,72.0,7.24,143.0,211.0,200.0,2,5,2,35.9,1699.0,5,0,0,0,206659,3.36,4
8,59,2023,4,92527.86,110.6,404.0,196.5,2.7,200.0,1000.0,936.0,2,7,2,54.6,2003.0,4,0,3,3,118664,3.6,4
17,28,2022,1,73265.41,102.2,363.0,88.3,4.82,187.0,722.0,624.0,1,5,4,50.8,2433.0,3,1,1,3,255210,3.55,4
10,18,2022,1,178840.11,102.1,380.0,97.5,4.62,182.0,1000.0,855.0,0,5,4,52.1,2548.0,5,1,1,2,49341,4.26,6
0,49,2024,2,55700.85,69.1,229.0,110.1,5.42,173.0,224.0,200.0,2,5,2,54.8,2094.0,4,1,1,1,52734,3.21,8
2,10,2024,1,75079.65,88.3,299.0,135.6,5.98,157.0,836.0,754.0,1,7,3,20.8,1791.0,3,2,0,3,149633,3.65,5
2,50,2022,0,46766.53,44.5,150.0,53.5,6.3,162.0,484.0,431.0,0,5,3,24.2,1500.0,3,1,0,1,150601,3.18,4
4,44,2026,0,43574.22,67.2,237.0,107.9,5.55,159.0,376.0,361.0,2,5,2,46.9,1834.0,5,2,5,1,55997,3.06,5
2,37,2025,3,71227.02,54.5,216.0,96.7,5.05,174.0,851.0,788.0,2,5,3,18.6,1500.0,4,0,0,3,114165,3.2,3
10,18,2024,0,126359.58,40.6,150.0,112.6,7.47,135.0,711.0,582.0,0,5,0,34.7,1760.0,5,1,1,2,31657,3.57,6
17,29,2021,1,35869.49,82.6,267.0,132.5,5.38,165.0,224.0,235.0,1,5,4,58.6,2542.0,3,0,1,1,202031,3.79,3
1,72,2025,2,84568.67,83.7,285.0,96.2,6.92,143.0,627.0,638.0,2,7,3,31.5,1500.0,4,1,1,3,62828,3.51,5
15,43,2023,0,106611.48,81.1,298.0,228.0,6.34,153.0,834.0,823.0,2,5,1,21.0,1582.0,5,2,5,2,481578,4.09,4
1,72,2024,4,82827.92,98.2,348.0,182.7,4.06,195.0,550.0,495.0,0,5,1,35.2,1572.0,4,1,1,3,59167,3.9,6
17,30,2024,2,38832.16,66.3,221.0,134.4,7.31,145.0,247.0,221.0,2,7,2,68.7,1808.0,5,2,1,1,256517,3.43,3
8,45,2025,4,52082.5,92.9,337.0,235.5,3.28,200.0,501.0,445.0,2,5,1,33.7,1630.0,5,0,3,1,99623,3.84,4
15,9,2024,2,125176.94,68.4,258.0,217.3,6.57,154.0,910.0,830.0,0,7,4,56.6,2263.0,5,2,5,2,162760,3.82,5
5,5,2024,1,46760.47,102.4,343.0,59.7,4.0,195.0,478.0,443.0,0,5,0,32.2,1592.0,4,0,5,1,22048,3.73,4
10,26,2024,3,134953.72,64.8,248.0,76.7,5.51,167.0,801.0,766.0,2,7,5,61.4,1736.0,5,1,1,2,76804,3.93,6
2,50,2023,3,33832.39,82.8,276.0,148.1,7.96,128.0,343.0,302.0,0,7,2,67.7,1930.0,4,0,0,0,177176,3.68,4
15,41,2021,3,143043.08,60.0,222.0,229.1,6.27,153.0,1000.0,781.0,1,5,2,41.9,2265.0,5,2,5,2,139115,3.55,5
15,42,2021,0,66814.08,57.8,194.0,347.5,7.17,136.0,493.0,397.0,0,7,4,79.2,2428.0,4,2,5,3,228985,3.76,6
1,75,2025,1,135695.35,105.1,363.0,94.7,4.24,192.0,1000.0,868.0,0,5,1,33.8,1687.0,4,2,1,2,36974,3.78,6
8,45,2025,3,65977.95,56.0,198.0,88.6,7.95,130.0,810.0,733.0,2,7,0,15.8,1625.0,4,0,3,3,91348,3.44,5
8,21,2026,3,95775.65,51.6,194.0,149.5,5.63,155.0,1000.0,870.0,2,7,5,77.7,1877.0,5,1,3,3,81075,3.4,4
2,50,2026,3,79542.78,81.1,295.0,110.9,7.2,137.0,912.0,788.0,0,7,5,71.2,1565.0,5,1,0,3,153987,3.28,5
17,30,2023,3,92433.28,70.1,250.0,74.9,5.51,162.0,1000.0,906.0,0,5,0,17.8,1765.0,4,2,1,3,212147,3.39,3
8,45,2024,1,56059.51,98.0,327.0,74.8,5.86,163.0,599.0,511.0,2,5,0,20.6,1542.0,5,1,3,1,117679,3.63,5
7,34,2024,2,60016.36,71.0,273.0,53.0,5.77,164.0,706.0,655.0,0,5,0,31.0,1925.0,5,0,3,1,80671,3.31,3
13,38,2024,3,184202.43,79.3,290.0,299.2,5.84,154.0,1000.0,849.0,0,7,0,20.4,1714.0,5,1,1,2,14726,3.66,6
15,9,2022,4,57537.68,103.2,386.0,238.5,3.15,199.0,393.0,380.0,1,5,4,55.4,2484.0,5,3,5,1,194936,4.06,6
5,7,2021,4,47454.86,102.7,354.0,232.6,2.76,200.0,521.0,455.0,1,5,5,77.5,1612.0,4,0,5,1,7468,3.83,3
17,32,2024,1,52456.57,106.8,377.0,127.6,4.43,177.0,470.0,420.0,2,5,2,64.1,1885.0,4,0,1,1,214608,3.82,4
17,32,2022,0,27966.77,59.8,195.0,146.4,5.04,172.0,150.0,200.0,0,7,3,31.0,1750.0,5,1,1,0,258777,3.29,3
5,23,2021,1,61755.21,79.1,270.0,148.6,5.83,165.0,846.0,793.0,1,5,2,47.3,2033.0,5,1,5,1,9557,3.66,3
5,6,2025,2,36433.27,44.4,150.0,74.5,5.63,161.0,349.0,331.0,1,5,1,23.6,1500.0,5,0,5,1,27128,3.23,3
18,61,2026,4,111533.26,116.5,422.0,153.5,2.98,200.0,1000.0,882.0,0,5,2,54.6,1917.0,4,1,4,2,29548,3.71,5
15,41,2026,2,81673.28,69.3,252.0,299.0,6.12,153.0,595.0,529.0,0,5,2,69.8,2107.0,4,2,5,3,117880,3.75,6
15,9,2026,0,55329.7,56.6,217.0,328.7,6.63,151.0,378.0,320.0,2,7,4,69.8,2635.0,4,2,5,1,211999,3.34,5
5,23,2025,1,49790.46,91.9,322.0,83.7,4.58,180.0,538.0,549.0,2,5,2,67.4,2327.0,5,2,5,1,29595,3.76,4
8,45,2024,1,82833.74,107.6,375.0,81.5,4.71,173.0,1000.0,897.0,0,5,4,70.0,2631.0,4,0,3,3,98307,3.67,5
2,10,2024,3,104505.82,41.7,159.0,125.5,6.37,153.0,1000.0,919.0,1,5,1,19.9,1790.0,5,1,0,2,111020,3.1,4
15,43,2022,1,45169.5,98.8,340.0,234.2,5.08,170.0,274.0,233.0,2,5,5,71.7,1563.0,4,2,5,1,416114,4.22,5
15,41,2025,3,135056.97,63.0,231.0,263.4,7.57,135.0,1000.0,916.0,2,7,2,36.8,2017.0,5,3,5,2,107596,3.88,5
0,49,2026,4,79000.66,102.5,355.0,167.1,2.94,200.0,441.0,398.0,0,7,0,34.9,1660.0,5,2,1,3,72672,4.03,7
15,40,2025,0,50205.39,40.3,150.0,296.4,5.86,169.0,355.0,293.0,1,5,5,68.2,1641.0,3,3,5,1,169041,3.2,4
2,39,2025,0,24481.15,41.9,150.0,94.6,7.37,137.0,236.0,200.0,0,5,3,17.4,1500.0,3,1,0,0,176238,3.06,3
2,10,2024,1,51538.03,99.3,365.0,74.4,4.53,175.0,546.0,469.0,1,7,2,55.2,1948.0,5,2,0,1,188274,3.73,4
2,4,2024,0,19083.54,44.4,151.0,90.6,7.76,141.0,150.0,200.0,0,7,4,59.3,2431.0,4,0,0,0,216310,3.28,3
15,43,2024,4,37255.18,113.7,383.0,346.6,2.62,200.0,272.0,218.0,2,7,2,62.3,1904.0,5,2,5,1,451073,4.23,5
7,33,2022,0,28093.63,47.2,167.0,85.3,7.79,139.0,150.0,200.0,2,7,5,68.5,1572.0,3,0,3,0,119899,3.25,4
15,9,2025,0,88007.74,64.2,223.0,282.7,5.25,171.0,578.0,464.0,1,5,4,56.1,2585.0,4,2,5,3,102752,3.5,6
4,24,2025,4,75193.9,76.1,227.0,192.0,3.26,193.0,849.0,764.0,0,5,3,38.2,1687.0,4,1,5,3,31804,3.45,3
2,63,2026,2,90374.6,57.6,191.0,101.5,6.82,145.0,944.0,832.0,0,5,1,19.7,1540.0,5,0,0,3,232416,3.5,4
8,45,2025,4,111745.56,82.5,289.0,172.9,4.1,183.0,1000.0,855.0,1,7,4,72.1,2484.0,4,0,3,2,96875,3.43,3
0,48,2022,3,144615.75,49.5,161.0,72.5,6.0,152.0,1000.0,883.0,0,5,2,56.2,2232.0,5,2,1,2,57074,3.06,6
1,73,2025,2,69328.91,57.6,225.0,75.8,7.24,142.0,351.0,366.0,2,5,2,39.0,2137.0,5,1,1,3,73975,3.26,8
7,34,2022,3,39046.61,54.4,178.0,104.9,6.75,148.0,312.0,289.0,0,7,0,19.3,1718.0,4,1,3,1,57836,3.14,3
2,57,2025,1,79832.09,92.0,328.0,103.3,5.19,171.0,875.0,790.0,1,7,2,70.0,2024.0,5,0,0,3,242291,3.55,4
2,57,2024,3,51226.67,79.6,271.0,64.5,5.31,167.0,544.0,486.0,0,7,3,38.7,1756.0,5,2,0,1,143773,3.5,4
1,73,2024,2,70389.46,59.8,217.0,138.4,6.79,142.0,464.0,410.0,2,5,0,19.9,1815.0,5,2,1,3,76685,3.38,5
18,62,2022,4,90661.21,108.4,396.0,234.5,2.53,200.0,807.0,735.0,0,5,2,56.2,2143.0,5,0,4,3,15699,3.68,5
1,74,2022,4,154009.88,79.0,275.0,162.1,4.46,180.0,1000.0,888.0,0,5,0,33.0,1842.0,4,1,1,2,26663,3.51,7
8,21,2025,3,61993.33,49.9,183.0,110.9,5.72,168.0,677.0,582.0,0,5,3,34.6,1566.0,4,2,3,1,65237,3.14,4
5,5,2025,1,34424.61,103.6,370.0,71.7,5.72,163.0,285.0,250.0,2,5,3,27.9,1690.0,4,1,5,0,20827,3.59,4
7,36,2025,2,53515.28,50.9,176.0,58.7,6.74,147.0,628.0,566.0,0,5,1,39.8,1607.0,5,1,3,1,93480,3.41,4
15,41,2026,1,127635.34,105.5,384.0,265.1,4.6,176.0,950.0,859.0,1,7,2,63.1,2140.0,5,2,5,2,158325,4.24,5
8,21,2024,2,31230.72,71.7,250.0,103.9,5.73,164.0,204.0,200.0,2,5,3,25.8,1615.0,5,0,3,0,74025,3.37,4
16,65,2025,2,46568.71,69.2,216.0,84.7,5.33,165.0,417.0,358.0,1,5,2,58.3,2099.0,5,0,2,1,1982,3.52,4
15,42,2025,0,95625.9,64.1,229.0,299.1,7.66,138.0,681.0,637.0,2,5,0,21.1,1896.0,5,2,5,3,233990,3.63,5
1,74,2022,3,116700.28,62.9,213.0,66.7,7.34,146.0,1000.0,869.0,2,5,5,65.0,1527.0,5,2,1,2,29505,3.78,5
15,9,2022,1,88720.74,92.2,341.0,247.8,4.93,175.0,616.0,532.0,1,5,4,55.6,2380.0,4,3,5,3,226922,4.02,5
7,34,2026,2,59666.31,75.5,262.0,93.8,7.01,147.0,716.0,656.0,0,5,3,15.7,1500.0,4,1,3,1,130091,3.79,5
15,9,2024,3,148667.6,71.3,250.0,253.6,7.89,135.0,1000.0,901.0,0,5,4,72.1,2309.0,5,2,5,2,117109,3.79,4
17,29,2025,2,48208.86,79.0,288.0,120.9,6.74,152.0,425.0,364.0,1,5,3,28.2,1783.0,5,1,1,1,272524,3.48,3
5,7,2021,0,57965.58,67.0,237.0,86.4,6.45,159.0,732.0,664.0,2,5,5,72.8,1500.0,4,1,5,1,3168,3.49,4
2,63,2026,1,92189.49,91.2,317.0,118.6,4.09,188.0,1000.0,956.0,1,7,0,30.8,1766.0,4,2,0,3,158795,3.92,3
1,73,2020,2,94185.6,41.2,150.0,123.8,5.94,159.0,691.0,651.0,0,7,0,38.9,1511.0,4,1,1,3,43577,3.37,8
4,44,2024,0,38196.95,78.2,261.0,60.0,5.44,160.0,270.0,204.0,1,5,1,15.1,1500.0,5,0,5,1,25281,3.55,4
14,53,2020,2,74902.51,63.7,219.0,64.2,7.08,142.0,335.0,333.0,2,5,0,29.5,1679.0,4,1,5,3,16890,3.32,5
2,37,2024,1,77872.95,95.8,343.0,83.8,5.67,164.0,907.0,801.0,2,5,2,46.6,2029.0,4,0,0,3,152424,3.65,3
17,31,2025,2,76084.88,51.2,165.0,65.3,6.3,149.0,816.0,711.0,1,5,1,34.2,1500.0,4,1,1,3,264457,3.12,3
15,42,2023,0,55932.63,59.8,209.0,224.1,5.74,155.0,364.0,340.0,2,5,2,46.3,2166.0,3,3,5,1,183636,3.65,5
18,8,2022,0,45992.59,83.4,291.0,142.4,5.51,175.0,167.0,200.0,2,7,1,17.8,1500.0,5,0,4,1,3048,3.39,4
14,52,2020,0,64055.95,77.9,280.0,141.4,7.73,136.0,150.0,200.0,1,2,4,67.6,2714.0,5,0,5,1,12678,3.7,4
8,22,2025,1,39329.81,94.0,300.0,148.7,4.14,189.0,276.0,263.0,0,7,2,51.9,2029.0,5,0,3,1,139592,3.62,4
10,18,2024,3,200859.77,65.8,222.0,145.6,5.04,178.0,1000.0,880.0,2,5,1,39.6,1543.0,5,1,1,2,50870,3.8,7
7,36,2025,4,83020.49,119.5,412.0,183.5,4.27,188.0,1000.0,914.0,2,5,3,39.7,1500.0,4,0,3,3,65013,3.72,4
1,74,2023,1,131127.44,88.4,275.0,70.5,4.88,175.0,1000.0,893.0,2,7,5,68.7,1543.0,4,2,1,2,49932,3.32,7
15,43,2023,1,63692.69,107.7,357.0,240.9,4.17,188.0,446.0,387.0,1,7,5,75.1,1500.0,3,3,5,1,462962,4.05,4
5,7,2025,1,37683.39,98.3,363.0,60.9,5.89,166.0,410.0,390.0,0,7,4,71.9,2310.0,4,2,5,1,20559,3.37,4
15,43,2025,3,40474.28,53.8,163.0,301.5,6.49,148.0,226.0,200.0,2,5,2,53.5,2239.0,4,2,5,1,484636,3.69,5
10,18,2024,0,111876.0,48.8,150.0,52.4,6.45,153.0,558.0,450.0,0,7,3,38.7,1698.0,4,1,1,2,36359,3.55,8
4,25,2024,4,106766.97,109.9,376.0,166.2,3.18,200.0,1000.0,895.0,0,2,4,77.4,2776.0,4,1,5,2,44309,3.77,3
5,6,2025,3,47998.86,60.9,202.0,96.1,5.42,159.0,551.0,486.0,0,7,5,70.8,1527.0,5,0,5,1,2175,3.23,4
15,42,2024,0,78351.88,83.5,303.0,324.6,6.81,152.0,546.0,448.0,1,5,4,54.1,2584.0,5,2,5,3,135414,3.99,4
2,50,2025,3,101756.01,70.7,259.0,71.7,7.72,139.0,1000.0,893.0,2,5,0,39.2,1710.0,5,0,0,2,207780,3.62,3
2,63,2021,4,36438.81,91.3,319.0,202.3,3.74,192.0,418.0,410.0,0,5,0,29.8,1516.0,4,0,0,1,110969,3.76,4
17,31,2024,2,45113.98,80.8,294.0,94.5,7.15,140.0,373.0,306.0,2,7,3,21.5,1516.0,4,0,1,1,248569,3.75,4
15,43,2024,0,117810.94,78.1,253.0,210.7,5.7,162.0,847.0,781.0,0,5,0,25.0,1774.0,4,2,5,2,402141,4.01,5
11,12,2022,2,64086.32,52.7,161.0,59.1,5.34,169.0,491.0,423.0,0,5,2,50.8,2057.0,5,2,0,1,19395,3.46,4
8,45,2026,4,71757.16,96.0,336.0,236.2,4.45,181.0,816.0,742.0,0,5,4,67.5,2916.0,5,0,3,3,123775,3.66,3
2,39,2026,4,71385.39,109.6,380.0,150.6,4.08,193.0,830.0,743.0,0,5,0,20.6,1527.0,4,0,0,3,234079,3.75,4
17,28,2023,4,82345.29,78.4,276.0,162.1,2.61,200.0,961.0,853.0,2,7,1,27.1,1677.0,4,2,1,3,291745,3.72,4
17,31,2024,1,69646.08,82.9,303.0,106.8,5.02,175.0,708.0,650.0,2,5,0,25.2,1500.0,4,0,1,3,292447,3.87,3
8,45,2023,4,59632.87,90.3,325.0,160.4,3.84,196.0,682.0,638.0,0,5,0,20.8,1529.0,5,0,3,1,97616,3.74,4
7,33,2024,4,44796.76,104.6,359.0,167.5,2.56,200.0,395.0,380.0,0,5,3,39.3,1500.0,5,1,3,1,113793,4.03,4
14,54,2025,2,79722.65,80.9,261.0,102.2,5.1,173.0,649.0,596.0,0,7,2,53.8,2018.0,5,2,5,3,28225,3.26,5
7,34,2025,3,65433.15,41.9,150.0,54.9,5.06,179.0,785.0,710.0,0,7,3,32.3,1506.0,5,2,3,3,78985,3.32,5
18,62,2024,2,75390.6,43.1,156.0,72.8,6.98,135.0,591.0,512.0,2,5,5,72.6,1623.0,5,2,4,3,16760,3.31,5
10,17,2024,1,95795.03,93.8,354.0,136.1,4.61,177.0,477.0,445.0,0,7,4,70.2,2380.0,3,1,1,3,37523,4.16,6
2,63,2024,1,65610.36,86.2,270.0,67.6,5.11,176.0,724.0,637.0,1,5,1,18.9,1677.0,5,0,0,3,239905,3.59,4
14,51,2024,2,85223.91,55.2,206.0,65.2,7.32,146.0,972.0,858.0,2,7,0,30.1,1500.0,5,1,5,3,18207,3.15,4
15,41,2026,4,173601.0,82.0,301.0,340.2,4.49,184.0,1000.0,901.0,2,7,4,65.9,2374.0,4,2,5,2,192234,3.86,4
4,24,2024,1,93391.97,96.9,328.0,111.1,4.62,188.0,1000.0,877.0,2,5,5,79.7,1566.0,4,2,5,3,53055,3.46,4
17,32,2025,2,60858.6,63.9,242.0,79.9,5.77,165.0,619.0,583.0,0,5,3,29.0,1783.0,4,0,1,1,280770,3.65,3
0,49,2024,0,68629.02,66.7,254.0,132.2,5.48,173.0,359.0,342.0,2,5,3,32.4,1555.0,5,1,1,3,32172,3.58,6
10,17,2025,3,128362.44,46.9,168.0,115.3,7.18,141.0,668.0,576.0,0,5,0,25.4,1630.0,4,1,1,2,79528,3.66,8
4,11,2024,4,115288.59,81.6,287.0,180.5,3.85,191.0,1000.0,926.0,0,7,1,16.7,1500.0,5,0,5,2,28651,3.57,3
4,24,2021,3,97933.8,43.7,150.0,66.6,7.65,142.0,1000.0,911.0,2,5,2,54.5,1826.0,4,0,5,3,45842,3.05,4
2,63,2024,2,42922.38,65.7,235.0,137.2,6.4,155.0,444.0,426.0,2,7,5,64.8,1633.0,5,0,0,1,109861,3.54,5
15,40,2025,2,103423.57,67.2,226.0,261.9,6.82,149.0,760.0,704.0,0,7,1,21.0,1500.0,5,2,5,2,136780,3.7,4
17,30,2025,1,46681.91,83.1,285.0,117.4,5.0,181.0,391.0,288.0,2,5,0,16.8,1552.0,5,0,1,1,243592,3.37,5
15,43,2025,0,38868.67,48.0,150.0,335.5,5.15,171.0,305.0,320.0,0,7,0,33.1,1522.0,4,2,5,1,420151,3.64,4
5,7,2023,4,39441.22,70.4,238.0,153.9,3.84,192.0,376.0,363.0,2,5,0,25.0,1534.0,3,0,5,1,9783,3.17,5
2,57,2025,2,53845.68,43.7,161.0,140.0,7.79,125.0,606.0,573.0,0,7,1,18.1,1522.0,4,1,0,1,196975,3.39,4
9,3,2024,4,156097.02,97.8,351.0,293.5,3.51,196.0,687.0,578.0,2,5,2,54.5,2233.0,4,1,5,2,13230,3.53,5
1,70,2024,4,130176.15,89.9,326.0,244.3,2.77,200.0,1000.0,942.0,1,7,5,75.6,1584.0,4,1,1,2,59392,3.8,5
10,17,2025,3,153235.91,48.7,182.0,123.0,7.52,133.0,973.0,889.0,2,7,3,21.0,1585.0,5,2,1,2,44720,3.56,7
15,42,2025,3,60275.05,61.4,220.0,267.6,7.92,143.0,423.0,399.0,0,7,2,69.8,1918.0,4,3,5,1,226355,3.72,6
10,15,2025,3,202973.51,74.1,259.0,51.6,6.56,152.0,1000.0,877.0,0,7,3,16.9,1500.0,5,1,1,2,22987,3.81,8
14,53,2021,4,113614.29,108.1,387.0,198.9,2.76,200.0,1000.0,887.0,0,5,1,17.5,1500.0,5,2,5,2,4505,3.89,5
7,35,2024,4,77513.92,107.4,368.0,161.1,4.37,187.0,989.0,891.0,0,5,1,28.0,1500.0,4,1,3,3,71992,4.07,4
8,59,2023,0,47384.85,55.2,193.0,52.3,5.67,168.0,503.0,431.0,1,7,2,64.0,2270.0,4,2,3,1,57685,3.6,4
4,24,2025,1,69671.76,106.4,373.0,81.6,5.59,161.0,749.0,594.0,0,5,0,16.5,1592.0,5,0,5,3,49288,3.95,4
15,9,2024,3,110128.5,50.3,163.0,313.5,6.16,163.0,829.0,855.0,2,5,4,78.2,2528.0,5,2,5,2,212436,3.54,6
7,34,2025,2,63434.69,78.0,279.0,86.0,7.89,124.0,770.0,690.0,2,7,4,67.4,2434.0,5,0,3,1,133046,3.73,4
17,28,2022,1,60508.93,105.5,362.0,110.2,5.38,171.0,611.0,632.0,0,5,0,26.4,1710.0,5,0,1,1,222081,3.78,5
15,42,2023,4,111766.84,104.9,361.0,297.9,3.31,200.0,782.0,741.0,0,7,1,24.6,1774.0,4,2,5,2,176852,4.05,5
17,32,2025,1,101757.37,83.1,278.0,142.8,4.8,176.0,1000.0,893.0,1,5,3,39.7,1868.0,4,0,1,2,269645,3.59,5
15,42,2021,3,118010.78,64.7,229.0,346.2,6.89,141.0,897.0,801.0,0,5,1,23.8,1554.0,4,3,5,2,177339,3.7,5
15,42,2024,3,80831.47,71.2,278.0,254.0,5.58,169.0,563.0,540.0,2,5,1,33.4,1546.0,4,3,5,3,202000,3.76,5
15,42,2021,1,118192.05,92.9,329.0,280.7,5.55,162.0,844.0,742.0,0,5,0,18.7,1733.0,5,2,5,2,123098,3.96,5
16,65,2025,2,48846.72,75.4,274.0,136.8,6.03,159.0,399.0,387.0,0,7,0,20.1,1542.0,5,0,2,1,21759,3.51,5
8,21,2023,3,82403.5,78.6,288.0,121.4,6.15,151.0,1000.0,942.0,1,7,5,76.2,1788.0,4,0,3,3,95064,3.74,4
3,55,2024,0,85586.47,57.3,200.0,132.1,6.4,160.0,703.0,630.0,1,7,2,55.4,1923.0,4,1,5,3,25585,3.16,4
17,30,2024,4,53590.91,74.7,258.0,203.2,2.73,200.0,504.0,466.0,2,5,0,39.9,1653.0,3,1,1,1,209815,3.08,5
2,50,2022,2,70030.57,41.8,150.0,149.7,7.64,133.0,743.0,623.0,1,7,1,18.7,1558.0,3,1,0,3,187796,3.45,4
7,71,2024,2,31256.77,68.1,218.0,145.7,7.74,136.0,233.0,200.0,2,5,4,72.8,2029.0,4,0,3,0,83425,3.35,4
17,28,2022,4,77144.75,109.8,367.0,177.7,2.66,200.0,840.0,732.0,2,7,0,21.9,1500.0,5,1,1,3,280321,3.69,5
15,40,2025,4,133323.67,89.5,316.0,268.1,2.52,200.0,963.0,873.0,0,7,1,22.8,1570.0,4,2,5,2,119703,4.02,6
1,70,2025,2,61490.61,40.3,150.0,81.5,7.4,144.0,292.0,228.0,2,7,0,34.1,1500.0,4,1,1,1,75130,3.39,5
2,37,2024,4,56202.17,81.3,298.0,197.2,4.39,188.0,586.0,567.0,2,5,0,31.1,1500.0,5,1,0,1,225829,3.87,4
1,70,2025,3,113220.74,50.2,167.0,94.6,6.84,146.0,997.0,904.0,2,5,4,55.7,2431.0,3,1,1,2,36980,3.17,6
1,73,2023,3,104739.58,54.5,189.0,91.0,6.88,151.0,884.0,789.0,2,5,0,22.4,1510.0,5,1,1,2,58894,3.16,8
15,41,2026,4,120237.63,106.4,374.0,218.4,3.84,197.0,876.0,755.0,0,5,5,63.3,1725.0,3,2,5,2,139118,4.36,5
15,42,2025,2,86049.94,67.9,210.0,237.4,6.77,146.0,542.0,467.0,1,5,1,36.0,1653.0,5,2,5,3,244820,3.64,6
4,25,2024,4,113010.15,74.7,251.0,188.0,4.25,189.0,1000.0,902.0,1,2,4,79.2,2490.0,5,0,5,2,26657,3.63,4
7,34,2022,4,87757.22,77.5,262.0,248.7,4.12,194.0,1000.0,920.0,2,5,4,50.7,2567.0,5,1,3,3,73010,3.41,5
15,42,2022,4,77379.74,110.0,373.0,304.7,3.07,200.0,581.0,500.0,0,5,3,20.8,1602.0,3,2,5,3,238571,4.04,4
